"Date","Month","WaterYear","MonthDay","Time","Facility","Study","AcreFeet","MinutesPumping","SampleTimeLength","PrimaryDepth","PrimaryFlow","BayPump1","BayPump2","BayPump3","BayPump4","BayPump5","BuildingCode","FL","LengthFrequency","AdClip","Bay1","Bay2","Bay3","Bay4","Bay5","TotalWidth","Race","Salvage","Encounter","Entrain","Release","Loss","SampleDateTime","duplicateID","ArchiveID","LAD_KevinReece","GeneticAssignment","PosProb1","Group","Salvage_KevinReece","Loss_KevinReece"
"4/4/2010",4,2010,"4-Apr","8:00:00","CVP",0,1639,120,30,19.3,811,TRUE,TRUE,TRUE,TRUE,FALSE,"F",122,1,FALSE,21,21,43,43,0,84,"S",1.33333333333333,2.233522784,2.62767386333333,1.33333333333333,1.29434053,2010-04-04 08:00:00,1,"U100277CVP","S","Winter",1,"Winter","4","3.8830215899999998"
"12/6/2010",12,2011,"6-Dec","6:00:00","CVP",0,8142,120,30,17.2,3612,TRUE,TRUE,TRUE,TRUE,FALSE,"F",70,1,FALSE,21,21,43,43,0,84,"W",4,5.308560053,6.245364768,3.92,2.325364768,2010-12-06 06:00:00,1,"U101536CVP","Winter","Winter",0.999909,"Winter","2.5","1.45"
"12/6/2010",12,2011,"6-Dec","22:00:00","CVP",0,8142,120,30,18.8,3948,TRUE,TRUE,TRUE,TRUE,FALSE,"F",93,1,FALSE,21,21,43,43,0,84,"W",4,5.308560053,6.245364768,3.92,2.325364768,2010-12-06 22:00:00,1,"U101538CVP","Winter","Winter",0.999352,"Winter","4","2.33"
"12/15/2010",12,2011,"15-Dec","12:00:00","CVP",0,8139,90,30,18.4,3864,TRUE,TRUE,TRUE,TRUE,FALSE,"F",111,1,FALSE,21,21,43,43,0,84,"W",3,4.209049456,4.95182289,3,1.95182289,2010-12-15 12:00:00,1,"U101550CVP","Winter","Winter",0.999889,"Winter","3","1.95"
"12/31/2010",12,2011,"31-Dec","5:00:00","SWP",0,17000,120,20,19.5,8660,TRUE,TRUE,TRUE,TRUE,FALSE,"OS",107,1,FALSE,21,21,43,43,0,128,"W",6,7.803487183,31.21394873,6,25.21394873,2010-12-31 05:00:00,1,"U100497SWP","Winter","Winter",0.992369,"Winter","6","25.21"
"1/2/2011",1,2011,"2-Jan","13:00:00","SWP",0,12520,120,30,20,6400,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",65,1,FALSE,0,21,43,43,0,107,"W",4,5.143118075,20.5724723,3.92,16.6524723,2011-01-02 13:00:00,1,"U110082SWP","Winter","Winter",1,"Winter","4","16.649999999999999"
"1/4/2011",1,2011,"4-Jan","4:00:00","CVP",0,8082,120,30,18.2,3822,TRUE,TRUE,TRUE,TRUE,FALSE,"F",89,1,FALSE,21,21,43,43,0,84,"W",4,5.308560053,6.245364768,3.92,2.325364768,2011-01-04 04:00:00,1,"U110005CVP","Winter","Winter",1,"Winter","4","2.33"
"1/22/2011",1,2011,"22-Jan","9:00:00","SWP",0,13960,120,30,19.3,7155,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",135,1,FALSE,0,21,43,43,0,107,"W",4,5.204216875,20.8168675,4,16.8168675,2011-01-22 09:00:00,1,"U110104SWP","Winter","Winter",0.999998,"Winter","4","16.82"
"2/17/2011",2,2011,"17-Feb","18:00:00","CVP",0,5586,120,30,19.6,2470,TRUE,TRUE,TRUE,TRUE,FALSE,"F",156,1,FALSE,21,21,43,43,0,84,"W",4,6.108137858,7.186044539,4,3.186044539,2011-02-17 18:00:00,1,"U110144CVP","Winter","Winter",0.985642,"Winter","4","3.19"
"2/18/2011",2,2011,"18-Feb","13:00:00","SWP",0,11667,120,30,19.9,6025,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",118,1,FALSE,21,21,43,0,21,106,"W",4,5.454216252,21.81686501,4,17.81686501,2011-02-18 13:00:00,1,"U110116SWP","Winter","Winter",0.999916,"Winter","4","17.82"
"2/18/2011",2,2011,"18-Feb","21:00:00","SWP",0,11667,120,30,19.8,6025,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",127,1,FALSE,21,21,43,0,21,106,"W",4,5.448011536,21.79204614,4,17.79204614,2011-02-18 21:00:00,1,"U110117SWP","Winter","Winter",0.999353,"Winter","4","17.79"
"2/19/2011",2,2011,"19-Feb","1:00:00","SWP",0,13215,60,30,19.8,6780,TRUE,TRUE,TRUE,FALSE,TRUE,"OS",124,1,FALSE,21,21,43,0,21,106,"W",2,2.648862193,10.59544877,2,8.595448773,2011-02-19 01:00:00,1,"U110016SWP","Winter","Winter",1,"Winter","2","8.6"
"2/19/2011",2,2011,"19-Feb","3:00:00","SWP",0,13215,120,30,19.6,6780,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",149,1,FALSE,21,21,43,0,21,106,"W",4,5.284366633,21.13746653,4,17.13746653,2011-02-19 03:00:00,1,"U110120SWP","Winter","Winter",0.979624,"Winter","4","17.11"
"2/19/2011",2,2011,"19-Feb","23:00:00","SWP",0,13215,120,30,19.4,6780,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",129,1,FALSE,21,21,43,0,21,106,"W",2,2.6354013705,10.541605485,2,8.541605485,2011-02-19 23:00:00,1,"U110123SWP","Winter","Winter",1,"Winter","4","17.079999999999998"
"2/19/2011",2,2011,"19-Feb","23:00:00","SWP",0,13215,120,30,19.4,6780,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",177,1,FALSE,21,21,43,0,21,106,"W",2,2.6354013705,10.541605485,2,8.541605485,2011-02-19 23:00:00,1,"U110124SWP","Winter","Winter",1,"Winter","4","17.08321097"
"2/20/2011",2,2011,"20-Feb","1:00:00","SWP",0,13960,60,30,19.3,7155,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",121,1,FALSE,21,21,43,43,0,128,"W",2,2.718516709,10.87406684,2,8.874066837,2011-02-20 01:00:00,1,"U110126SWP","Winter","Winter",1,"Winter","2","8.8699999999999992"
"2/21/2011",2,2011,"21-Feb","11:00:00","SWP",0,14363,120,30,19.5,7155,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",131,1,FALSE,21,21,43,43,0,128,"W",2,2.724887111,10.899548445,2,8.899548445,2011-02-21 11:00:00,1,"U110131SWP","Winter","Winter",0.999975,"Winter","4","17.8"
"2/21/2011",2,2011,"21-Feb","18:00:00","CVP",0,5610,120,30,18.3,2306,TRUE,TRUE,TRUE,TRUE,FALSE,"F",120,1,FALSE,21,21,43,43,0,84,"W",4,6.108198803,7.186116238,4,3.186116238,2011-02-21 18:00:00,1,"U110154CVP","Winter","Winter",0.999985,"Winter","4","3.19"
"2/22/2011",2,2011,"22-Feb","21:00:00","SWP",0,11872,120,30,19.3,5650,FALSE,TRUE,TRUE,TRUE,FALSE,"OS",145,1,FALSE,0,21,43,43,0,107,"W",4,5.506522914,22.02609166,4,18.02609166,2011-02-22 21:00:00,1,"U110026SWP","Winter","Winter",0.99888,"Winter","4","18.03"
"2/22/2011",2,2011,"22-Feb","8:00:00","SWP",9999,11872,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"NS",146,1,FALSE,0,0,0,0,0,0,"W",0.1,NA,NA,0.1,0.433,2011-02-22 08:00:00,1,"U110142SWP","Winter","Winter",1,"Winter","1","4.33"
"2/22/2011",2,2011,"22-Feb","15:00:00","SWP",0,11872,120,30,19.3,5650,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",125,1,FALSE,0,21,43,43,0,107,"W",4,5.506522914,22.02609166,4,18.02609166,2011-02-22 15:00:00,1,"U110152SWP","Winter","Winter",1,"Winter","4","18.03"
"2/22/2011",2,2011,"22-Feb","20:00:00","CVP",0,5601,120,30,18.2,2293,TRUE,TRUE,TRUE,TRUE,FALSE,"F",133,1,FALSE,21,21,43,43,0,84,"W",2,3.054169862,3.593141014,2,1.593141014,2011-02-22 20:00:00,1,"U110162CVP","Winter","Winter",1,"Winter","4","3.19"
"2/23/2011",2,2011,"23-Feb","3:00:00","SWP",0,11776,120,30,19.4,6025,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",124,1,FALSE,0,21,43,43,0,107,"W",4,5.434380309,21.73752124,4,17.73752124,2011-02-23 03:00:00,1,"U110154SWP","Winter","Winter",0.989667,"Winter","4","17.739999999999998"
"2/23/2011",2,2011,"23-Feb","19:00:00","SWP",0,11776,120,30,19.2,6025,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",146,1,FALSE,0,21,43,43,0,107,"W",2,2.7107431605,10.84297264,2,8.84297264,2011-02-23 19:00:00,1,"U110157SWP","Winter","Winter",0.999996,"Winter","4","17.690000000000001"
"2/23/2011",2,2011,"23-Feb","19:00:00","SWP",0,11776,120,30,19.2,6025,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",152,1,FALSE,0,21,43,43,0,107,"W",2,2.7107431605,10.84297264,2,8.84297264,2011-02-23 19:00:00,1,"U110156SWP","Winter","Winter",0.988769,"Winter","4","17.690000000000001"
"2/23/2011",2,2011,"23-Feb","22:00:00","CVP",0,5611,120,30,18.4,2318,TRUE,TRUE,TRUE,TRUE,FALSE,"F",111,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,2.03613628133333,2.39545444866667,1.33333333333333,1.06212111533333,2011-02-23 22:00:00,1,"U110168CVP","Winter","Winter",1,"Winter","4","3.19"
"2/24/2011",2,2011,"24-Feb","3:00:00","SWP",0,11032,120,30,19.2,5650,FALSE,FALSE,TRUE,TRUE,FALSE,"OS",151,1,FALSE,0,0,43,43,0,86,"W",4,5.221117256,20.88446903,4,16.88446903,2011-02-24 03:00:00,1,"U110028SWP","Winter","Winter",1,"Winter","4","16.88"
"2/24/2011",2,2011,"24-Feb","19:00:00","SWP",0,11032,120,30,19.3,5650,FALSE,FALSE,TRUE,TRUE,FALSE,"OS",146,1,FALSE,0,0,43,43,0,86,"W",2,2.6140612175,10.45624487,2,8.45624487,2011-02-24 19:00:00,1,"U110033SWP","Winter","Winter",1,"Winter","4","16.91"
"2/24/2011",2,2011,"24-Feb","7:00:00","SWP",0,11032,120,30,19.2,5650,FALSE,FALSE,TRUE,TRUE,FALSE,"OS",115,1,FALSE,0,0,43,43,0,86,"W",2,2.610558628,10.442234515,2,8.442234515,2011-02-24 07:00:00,1,"U110030SWP","Winter","Winter",0.999971,"Winter","4","16.88"
"2/24/2011",2,2011,"24-Feb","7:00:00","SWP",0,11032,120,30,19.2,5650,FALSE,FALSE,TRUE,TRUE,FALSE,"OS",120,1,FALSE,0,0,43,43,0,86,"W",2,2.610558628,10.442234515,2,8.442234515,2011-02-24 07:00:00,1,"U110029SWP","Winter","Winter",0.999994,"Winter","4","16.88"
"2/24/2011",2,2011,"24-Feb","7:00:00","SWP",0,11032,120,30,19.2,5650,FALSE,FALSE,TRUE,TRUE,FALSE,"NS",160,1,FALSE,0,0,43,43,0,86,"W",4,5.221117256,20.88446903,4,16.88446903,2011-02-24 07:00:00,1,"U110158SWP","Winter","Winter",0.999999,"Winter","4","16.88"
"2/24/2011",2,2011,"24-Feb","18:00:00","CVP",0,5608,120,30,17.7,2230,TRUE,TRUE,TRUE,TRUE,FALSE,"F",124,1,FALSE,21,21,43,43,0,84,"W",4,6.10834172,7.186284376,4,3.186284376,2011-02-24 18:00:00,1,"U110173CVP","Winter","Winter",0.99796,"Winter","4","3.19"
"2/24/2011",2,2011,"24-Feb","22:00:00","CVP",0,5608,120,30,17.5,2205,TRUE,TRUE,TRUE,TRUE,FALSE,"F",129,1,FALSE,21,21,43,43,0,84,"W",1.33333333333333,2.03608968966667,2.395399635,1.33333333333333,1.06206630166667,2011-02-24 22:00:00,1,"U110175CVP","Winter","Winter",1,"Winter","4","3.19"
"2/25/2011",2,2011,"25-Feb","17:00:00","SWP",0,9592,120,30,18.4,4895,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",186,1,FALSE,21,21,43,0,0,85,"W",2,2.6694601555,10.67784062,2,8.67784062,2011-02-25 17:00:00,1,"U110165SWP","Winter","Winter",0.999998,"Winter","4","17.36"
"2/26/2011",2,2011,"26-Feb","15:00:00","SWP",0,9592,120,30,18.5,4895,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",137,1,FALSE,21,21,43,0,0,85,"W",4,5.345909678,21.38363871,4,17.38363871,2011-02-26 15:00:00,1,"U110167SWP","Winter","Winter",1,"Winter","4","17.38"
"2/26/2011",2,2011,"26-Feb","18:00:00","CVP",0,7051,120,30,19.2,3226,TRUE,TRUE,TRUE,TRUE,FALSE,"F",105,1,FALSE,21,21,43,43,0,84,"W",4,5.849540801,6.881812707,4,2.881812707,2011-02-26 18:00:00,1,"U110179CVP","Winter","Winter",1,"Winter","4","2.88"
"2/28/2011",2,2011,"28-Feb","5:00:00","SWP",0,10152,120,30,19.4,6025,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",167,1,FALSE,21,21,43,0,21,106,"W",2,2.71135006,10.84540024,2,8.84540024,2011-02-28 05:00:00,1,"U110170SWP","Winter","Winter",0.978324,"Winter","4","17.690000000000001"
"2/28/2011",2,2011,"28-Feb","15:00:00","SWP",0,10152,120,30,19.7,4895,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",132,1,FALSE,21,21,43,0,0,85,"W",4,5.425517998,21.70207199,4,17.70207199,2011-02-28 15:00:00,1,"U110175SWP","Winter","Winter",0.997505,"Winter","4","17.7"
"3/1/2011",3,2011,"1-Mar","8:00:00","SWP",9999,9774,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"NS",129,1,FALSE,0,0,0,0,0,0,"W",0.125,NA,NA,0.125,0.54125,2011-03-01 08:00:00,1,"U110183SWP","Winter","Winter",1,"Winter","1","4.33"
"3/1/2011",3,2011,"1-Mar","8:00:00","SWP",9999,9774,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"NS",179,1,FALSE,0,0,0,0,0,0,"W",0.125,NA,NA,0.125,0.54125,2011-03-01 08:00:00,1,"U110180SWP","Winter","Winter",0.999982,"Winter","1","4.33"
"3/1/2011",3,2011,"1-Mar","21:00:00","SWP",0,9774,120,30,19.5,4895,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",133,1,FALSE,21,21,43,0,0,85,"W",2,2.7063864595,10.82554584,2,8.82554584,2011-03-01 21:00:00,1,"U110184SWP","Winter","Winter",1,"Winter","4","17.649999999999999"
"3/1/2011",3,2011,"1-Mar","22:00:00","SWP",0,9774,60,30,19.5,4895,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",157,1,FALSE,21,21,43,0,0,85,"W",2,2.70638646,10.82554584,2,8.825545839,2011-03-01 22:00:00,1,"U110185SWP","Winter","Winter",0.99999,"Winter","2","8.82"
"3/1/2011",3,2011,"1-Mar","23:00:00","SWP",0,9774,60,30,19.5,6025,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",140,1,FALSE,21,21,43,0,21,106,"W",0.666666666666667,0.904850504333333,3.61940201666667,0.666666666666667,2.95273535066667,2011-03-01 23:00:00,1,"U110186SWP","Winter","Winter",0.916963,"Winter","2","8.86"
"3/3/2011",3,2011,"3-Mar","13:00:00","SWP",0,8847,120,30,19.5,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",142,1,FALSE,21,21,43,0,0,85,"W",4,5.510452406,22.04180962,4,18.04180962,2011-03-03 13:00:00,1,"U110192SWP","Winter","Winter",1,"Winter","4","18.04"
"3/3/2011",3,2011,"3-Mar","19:00:00","SWP",0,8847,120,30,19.4,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",134,1,FALSE,21,21,43,0,0,85,"W",4,5.504280922,22.01712369,4,18.01712369,2011-03-03 19:00:00,1,"U110193SWP","Winter","Winter",0.99952,"Winter","4","18.04"
"3/3/2011",3,2011,"3-Mar","14:00:00","CVP",0,8080,190,30,17.9,3759,TRUE,TRUE,TRUE,TRUE,FALSE,"F",124,1,FALSE,21,21,43,43,0,84,"W",1.58333333325,2.2214427685,2.61346208,1.58333333325,1.0301287475,2011-03-03 14:00:00,1,"U110200CVP","Winter","Winter",1,"Winter","6.33","4.12"
"3/4/2011",3,2011,"4-Mar","13:00:00","SWP",0,8848,120,30,19.5,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",121,1,FALSE,21,21,43,0,0,85,"W",4,5.510452406,22.04180962,4,18.04180962,2011-03-04 13:00:00,1,"U110194SWP","Winter","Winter",0.999933,"Winter","4","18.04"
"3/4/2011",3,2011,"4-Mar","21:00:00","SWP",0,8848,120,30,19.3,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",153,1,FALSE,21,21,43,0,0,85,"W",4,5.498059508,21.99223803,4,17.99223803,2011-03-04 21:00:00,1,"U110196SWP","Winter","Winter",0.999999,"Winter","4","17.989999999999998"
"3/4/2011",3,2011,"4-Mar","16:00:00","CVP",0,8178,120,30,18.1,3801,TRUE,TRUE,TRUE,TRUE,FALSE,"F",125,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2011-03-04 16:00:00,1,"U110206CVP","Winter","Winter",0.999969,"Winter","4","2.66"
"3/4/2011",3,2011,"4-Mar","20:00:00","CVP",0,8178,120,30,19.6,4116,TRUE,TRUE,TRUE,TRUE,FALSE,"F",128,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2011-03-04 20:00:00,1,"U110208CVP","Winter","Winter",1,"Winter","4","2.66"
"3/6/2011",3,2011,"6-Mar","15:00:00","SWP",0,8848,120,30,19.4,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",137,1,FALSE,21,21,43,0,0,85,"W",4,5.504280922,22.01712369,4,18.01712369,2011-03-06 15:00:00,1,"U110198SWP","Winter","Winter",0.999854,"Winter","4","18.02"
"3/6/2011",3,2011,"6-Mar","2:00:00","CVP",0,8273,120,30,17.4,3654,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2011-03-06 02:00:00,1,"U110212CVP","Winter","Winter",0.999477,"Winter","4","2.66"
"3/7/2011",3,2011,"7-Mar","17:00:00","SWP",0,7771,120,30,19.4,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",118,1,FALSE,0,21,43,0,0,64,"W",4,5.379419453,21.51767781,4,17.51767781,2011-03-07 17:00:00,1,"U110203SWP","Winter","Winter",1,"Winter","4","17.52"
"3/7/2011",3,2011,"7-Mar","21:00:00","SWP",0,7771,120,30,19.5,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",110,1,FALSE,0,21,43,0,0,64,"W",1,1.34648530125,5.385941205,1,4.385941205,2011-03-07 21:00:00,1,"U110207SWP","Winter","Winter",0.999995,"Winter","4","17.54"
"3/7/2011",3,2011,"7-Mar","21:00:00","SWP",0,7771,120,30,19.5,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",153,1,FALSE,0,21,43,0,0,64,"W",1,1.34648530125,5.385941205,1,4.385941205,2011-03-07 21:00:00,1,"U110206SWP","Winter","Winter",0.999122,"Winter","4","17.54"
"3/7/2011",3,2011,"7-Mar","23:00:00","SWP",0,7771,120,30,19.5,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",149,1,FALSE,0,21,43,0,0,64,"W",2,2.6929706025,10.77188241,2,8.77188241,2011-03-07 23:00:00,1,"U110208SWP","Winter","Winter",1,"Winter","4","17.54"
"3/7/2011",3,2011,"7-Mar","4:00:00","CVP",0,8319,120,30,17.6,3696,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2011-03-07 04:00:00,1,"U110217CVP","Winter","Winter",1,"Winter","4","2.66"
"3/8/2011",3,2011,"8-Mar","2:00:00","CVP",0,8292,120,30,17.7,3717,TRUE,TRUE,TRUE,TRUE,FALSE,"F",150,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2011-03-08 02:00:00,1,"U110222CVP","Winter","Winter",1,"Winter","4","2.6"
"3/8/2011",3,2011,"8-Mar","14:00:00","CVP",0,8292,120,30,17.7,3717,TRUE,TRUE,TRUE,TRUE,FALSE,"F",146,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2011-03-08 14:00:00,1,"U110224CVP","Winter","Winter",1,"Winter","4","2.66"
"3/9/2011",3,2011,"9-Mar","9:00:00","SWP",0,7219,120,30,19.5,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",120,1,FALSE,0,21,43,0,0,64,"W",1.33333333333333,1.838379486,7.35351794333333,1.33333333333333,6.02018461,2011-03-09 09:00:00,1,"U110213SWP","Winter","Winter",1,"Winter","4","18.059999999999999"
"3/9/2011",3,2011,"9-Mar","4:00:00","CVP",0,8332,120,30,17.2,3612,TRUE,TRUE,TRUE,TRUE,FALSE,"F",120,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2011-03-09 04:00:00,1,"U110225CVP","Winter","Winter",0.996641,"Winter","4","2.66"
"3/9/2011",3,2011,"9-Mar","16:00:00","CVP",0,8332,90,30,16.8,3528,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",1.5,2.104524728,2.475911445,1.5,0.975911445,2011-03-09 16:00:00,1,"U110229CVP","Winter","Winter",1,"Winter","3","1.95"
"3/10/2011",3,2011,"10-Mar","18:00:00","CVP",0,8244,120,30,17,3570,TRUE,TRUE,TRUE,TRUE,FALSE,"F",134,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2011-03-10 18:00:00,1,"U110235CVP","Winter","Winter",1,"Winter","4","2.66"
"3/11/2011",3,2011,"11-Mar","3:00:00","SWP",0,6664,120,30,19.5,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",137,1,FALSE,0,21,43,0,0,64,"W",4,5.515138458,22.06055383,4,18.06055383,2011-03-11 03:00:00,1,"U110217SWP","Winter","Winter",0.999996,"Winter","4","18.059999999999999"
"3/11/2011",3,2011,"11-Mar","13:00:00","SWP",0,6664,120,30,19.6,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",149,1,FALSE,0,21,43,0,0,64,"W",4,5.521247052,22.08498821,4,18.08498821,2011-03-11 13:00:00,1,"U110218SWP","Winter","Winter",1,"Winter","4","18.079999999999998"
"3/11/2011",3,2011,"11-Mar","19:00:00","SWP",0,6664,120,30,19.4,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",124,1,FALSE,0,21,43,0,0,64,"W",2,2.7544903005,11.0179612,2,9.0179612,2011-03-11 19:00:00,1,"U110220SWP","Winter","Winter",0.999998,"Winter","4","18.04"
"3/11/2011",3,2011,"11-Mar","19:00:00","SWP",0,6664,120,30,19.4,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",126,1,FALSE,0,21,43,0,0,64,"W",2,2.7544903005,11.0179612,2,9.0179612,2011-03-11 19:00:00,1,"U110221SWP","Winter","Winter",0.999695,"Winter","4","18.04"
"3/11/2011",3,2011,"11-Mar","21:00:00","SWP",0,6664,120,30,19.4,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",144,1,FALSE,0,21,43,0,0,64,"W",4,5.508980601,22.0359224,4,18.0359224,2011-03-11 21:00:00,1,"U110222SWP","Winter","Winter",1,"Winter","4","18.04"
"3/11/2011",3,2011,"11-Mar","14:00:00","CVP",0,8208,120,30,18.9,3969,TRUE,TRUE,TRUE,TRUE,FALSE,"F",116,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2011-03-11 14:00:00,1,"U110239CVP","Winter","Winter",1,"Winter","4","2.66"
"3/12/2011",3,2011,"12-Mar","15:00:00","SWP",0,6664,120,30,19.3,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",128,1,FALSE,0,21,43,0,0,64,"W",2,2.751386441,11.005545765,2,9.005545765,2011-03-12 15:00:00,1,"U110226SWP","Winter","Winter",1,"Winter","4","18.010000000000002"
"3/12/2011",3,2011,"12-Mar","17:00:00","SWP",0,6664,120,30,19.2,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",133,1,FALSE,0,21,43,0,0,64,"W",4,5.496514692,21.98605877,4,17.98605877,2011-03-12 17:00:00,1,"U110228SWP","Winter","Winter",0.999299,"Winter","4","17.989999999999998"
"3/12/2011",3,2011,"12-Mar","19:00:00","SWP",0,6664,120,30,19.2,3390,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",143,1,FALSE,0,21,43,0,0,64,"W",4,5.496514692,21.98605877,4,17.98605877,2011-03-12 19:00:00,1,"U110229SWP","Winter","Winter",0.999998,"Winter","4","17.989999999999998"
"3/12/2011",3,2011,"12-Mar","2:00:00","CVP",0,8314,120,30,18.7,3927,TRUE,TRUE,TRUE,TRUE,FALSE,"F",68,1,FALSE,21,21,43,43,0,84,"S",4,5.308560053,6.245364768,3.92,2.325364768,2011-03-12 02:00:00,1,"U110248CVP","Spring","Winter",0.999384,"Winter","4","2.33"
"3/12/2011",3,2011,"12-Mar","10:00:00","CVP",0,8314,120,30,19.3,4053,TRUE,TRUE,TRUE,TRUE,FALSE,"F",111,1,FALSE,21,21,43,43,0,84,"W",2,2.806032971,3.30121526,2,1.30121526,2011-03-12 10:00:00,1,"U110251CVP","Winter","Winter",1,"Winter","4","2.66"
"3/13/2011",3,2011,"13-Mar","11:00:00","SWP",0,8479,120,30,19.4,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",128,1,FALSE,21,21,43,0,0,85,"W",4,5.504280922,22.01712369,4,18.01712369,2011-03-13 11:00:00,1,"U110230SWP","Winter","Winter",0.999999,"Winter","4","18.02"
"3/13/2011",3,2011,"13-Mar","21:00:00","SWP",0,8479,120,30,19.1,4520,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",119,1,FALSE,21,21,43,0,0,85,"W",2,2.742732224,10.970928895,2,8.970928895,2011-03-13 21:00:00,1,"U110232SWP","Winter","Winter",1,"Winter","4","17.940000000000001"
"3/13/2011",3,2011,"13-Mar","4:00:00","CVP",0,8024,60,30,18.5,3885,TRUE,TRUE,TRUE,TRUE,FALSE,"F",145,1,FALSE,21,21,43,43,0,84,"W",1,1.4030164855,1.65060763,1,0.65060763,2011-03-13 04:00:00,1,"U110265CVP","Winter","Winter",0.999705,"Winter","2","1.3"
"3/13/2011",3,2011,"13-Mar","6:00:00","CVP",0,8024,120,30,18.4,3864,TRUE,TRUE,TRUE,TRUE,FALSE,"F",127,1,FALSE,21,21,43,43,0,84,"W",4,5.612065942,6.60243052,4,2.60243052,2011-03-13 06:00:00,1,"U110266CVP","Winter","Winter",1,"Winter","4","2.6"
"3/13/2011",3,2011,"13-Mar","20:00:00","CVP",0,8024,120,30,17.2,3612,TRUE,TRUE,TRUE,TRUE,FALSE,"F",125,2,FALSE,21,21,43,43,0,84,"W",2.66666666666667,3.74137729333333,4.40162034666667,2.66666666666667,1.73495367966667,2011-03-13 20:00:00,1,"U110269CVP","Winter","Winter",1,"Winter","4","2.6"
"3/14/2011",3,2011,"14-Mar","21:00:00","SWP",0,7751,120,30,19.1,3765,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",116,1,FALSE,0,21,43,0,0,64,"W",1,1.33988559025,5.35954236,1,4.35954236,2011-03-14 21:00:00,1,"U110239SWP","Winter","Winter",0.99998,"Winter","4","17.440000000000001"
