"SampleTime","Facility","Species","Adipose Clip","LAD_Race","Count Duration (minutes)","Pumping Duration (minutes)","SampleFraction","Study Type","Length","ExpandedSalvage","LAD_Loss","duplicateID","ID","SampleDate","Julian","GeneticID","PosProb","Ots28","LengthByDate"
2011-05-13 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"U112354SWP","5/13/2011",317,"Fall/LateFall",0.781,"","Spring"
2011-05-13 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"U112351SWP","5/13/2011",317,"Fall/LateFall",0.921,"","Spring"
2011-05-13 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"U112355SWP","5/13/2011",317,"Fall/LateFall",0.861,"","Spring"
2011-05-13 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"U112371SWP","5/13/2011",317,"Fall/LateFall",0.951,"","Spring"
2011-05-13 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,116,NA,NA,1,"U112369SWP","5/13/2011",317,"Fall/LateFall",0.97,"","Spring"
2011-05-13 17:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,118,NA,NA,1,"U112358SWP","5/13/2011",317,"Spring",0.535,"","Spring"
2011-05-14 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"U112379SWP","5/14/2011",318,"Fall/LateFall",0.996,"","Fall"
2011-05-14 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"U112423SWP","5/14/2011",318,"Fall/LateFall",0.969,"","Fall"
2011-05-14 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"U112432SWP","5/14/2011",318,"Fall/LateFall",0.994,"","Fall"
2011-05-14 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"U112428SWP","5/14/2011",318,"Fall/LateFall",0.797,"","Fall"
2011-05-14 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"U112385SWP","5/14/2011",318,"Fall/LateFall",0.969,"","Fall"
2011-05-14 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"U112438SWP","5/14/2011",318,"Spring",0.927,"","Fall"
2011-05-14 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"U112431SWP","5/14/2011",318,"Fall/LateFall",0.84,"","Spring"
2011-05-14 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"U112376SWP","5/14/2011",318,"Fall/LateFall",0.924,"","Spring"
2011-05-14 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"U112392SWP","5/14/2011",318,"Fall/LateFall",0.999,"","Spring"
2011-05-14 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"U112420SWP","5/14/2011",318,"Fall/LateFall",0.713,"","Spring"
2011-05-14 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"U112403SWP","5/14/2011",318,"Fall/LateFall",0.998,"","Spring"
2011-05-14 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"U112410SWP","5/14/2011",318,"Fall/LateFall",0.905,"","Spring"
2011-05-14 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"U112383SWP","5/14/2011",318,"Fall/LateFall",0.955,"","Spring"
2011-05-14 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112434SWP","5/14/2011",318,"Fall/LateFall",0.986,"","Spring"
2011-05-14 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112391SWP","5/14/2011",318,"Fall/LateFall",0.999,"","Spring"
2011-05-14 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,2,"U112393SWP","5/14/2011",318,"Fall/LateFall",0.945,"","Spring"
2011-05-14 17:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112382SWP","5/14/2011",318,"Fall/LateFall",0.888,"","Spring"
2011-05-14 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112386SWP","5/14/2011",318,"Fall/LateFall",0.949,"","Spring"
2011-05-14 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,2,"U112426SWP","5/14/2011",318,"Fall/LateFall",0.968,"","Spring"
2011-05-14 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"U112436SWP","5/14/2011",318,"Fall/LateFall",0.743,"","Spring"
2011-05-14 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"U112433SWP","5/14/2011",318,"Fall/LateFall",0.981,"","Spring"
2011-05-14 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"U112396SWP","5/14/2011",318,"Fall/LateFall",0.999,"","Spring"
2011-05-14 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"U112411SWP","5/14/2011",318,"Fall/LateFall",0.976,"","Spring"
2011-05-14 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"U112424SWP","5/14/2011",318,"Fall/LateFall",0.928,"","Spring"
2011-05-14 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,2,"U112425SWP","5/14/2011",318,"Fall/LateFall",0.988,"","Spring"
2011-05-14 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112435SWP","5/14/2011",318,"Fall/LateFall",0.995,"","Spring"
2011-05-14 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112378SWP","5/14/2011",318,"Spring",0.844,"","Spring"
2011-05-14 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112414SWP","5/14/2011",318,"Fall/LateFall",0.997,"","Spring"
2011-05-14 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,2,"U112415SWP","5/14/2011",318,"Fall/LateFall",1,"","Spring"
2011-05-14 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112387SWP","5/14/2011",318,"Fall/LateFall",0.654,"","Spring"
2011-05-14 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,"U112389SWP","5/14/2011",318,"Fall/LateFall",0.989,"","Spring"
2011-05-14 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,"U112395SWP","5/14/2011",318,"Fall/LateFall",0.999,"","Spring"
2011-05-14 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,"U112417SWP","5/14/2011",318,"Fall/LateFall",0.991,"","Spring"
2011-05-14 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"U112394SWP","5/14/2011",318,"Fall/LateFall",0.999,"","Spring"
2011-05-14 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"U112397SWP","5/14/2011",318,"Fall/LateFall",0.996,"","Spring"
2011-05-14 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"U112388SWP","5/14/2011",318,"Fall/LateFall",0.995,"","Spring"
2011-05-14 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"U112381SWP","5/14/2011",318,"Fall/LateFall",0.979,"","Spring"
2011-05-14 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"U112421SWP","5/14/2011",318,"Fall/LateFall",0.947,"","Spring"
2011-05-14 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"U112422SWP","5/14/2011",318,"Fall/LateFall",0.987,"","Spring"
2011-05-14 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"U112400SWP","5/14/2011",318,"Spring",0.969,"","Spring"
2011-05-14 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"U112377SWP","5/14/2011",318,"Fall/LateFall",0.99,"","Spring"
2011-05-14 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"U112418SWP","5/14/2011",318,"Unassigned",0.549,"","Spring"
2011-05-14 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,"U112440SWP","5/14/2011",318,"Fall/LateFall",0.407,"","Spring"
2011-05-14 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,"U112399SWP","5/14/2011",318,"Fall/LateFall",0.992,"","Spring"
2011-05-14 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,"U112416SWP","5/14/2011",318,"Fall/LateFall",0.998,"","Spring"
2011-05-14 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,"U112427SWP","5/14/2011",318,"Fall/LateFall",0.999,"","Spring"
2011-05-14 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"U112437SWP","5/14/2011",318,"Fall/LateFall",0.999,"","Spring"
2011-05-14 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"U112384SWP","5/14/2011",318,"Fall/LateFall",0.998,"","Spring"
2011-05-14 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,2,"U112419SWP","5/14/2011",318,"Fall/LateFall",0.989,"","Spring"
2011-05-14 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"U112402SWP","5/14/2011",318,"Fall/LateFall",0.971,"","Spring"
2011-05-14 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,"U112408SWP","5/14/2011",318,"Fall/LateFall",0.997,"","Spring"
2011-05-14 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,2,"U112413SWP","5/14/2011",318,"Fall/LateFall",0.884,"","Spring"
2011-05-14 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,116,NA,NA,1,"U112439SWP","5/14/2011",318,"Fall/LateFall",0.874,"","Spring"
2011-05-14 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,116,NA,NA,1,"U112405SWP","5/14/2011",318,"Fall/LateFall",0.63,"","Spring"
2011-05-14 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,118,NA,NA,1,"U112398SWP","5/14/2011",318,"Fall/LateFall",0.758,"","Spring"
2011-05-14 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,119,NA,NA,1,"U112429SWP","5/14/2011",318,"Fall/LateFall",0.82,"","Spring"
2011-05-14 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,120,NA,NA,1,"U112409SWP","5/14/2011",318,"Fall/LateFall",0.81,"","Spring"
2011-05-14 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,121,NA,NA,1,"U112430SWP","5/14/2011",318,"Fall/LateFall",0.513,"","Spring"
2011-05-14 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,122,NA,NA,1,"U112407SWP","5/14/2011",318,"Spring",0.71,"","Spring"
2011-05-14 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,123,NA,NA,1,"U112404SWP","5/14/2011",318,"Fall/LateFall",0.984,"","Spring"
2011-05-14 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,123,NA,NA,2,"U112406SWP","5/14/2011",318,"Fall/LateFall",0.987,"","Spring"
2011-05-15 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"U112457SWP","5/15/2011",319,"Fall/LateFall",1,"","Fall"
2011-05-15 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"U112475SWP","5/15/2011",319,"Fall/LateFall",0.916,"","Fall"
2011-05-15 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,"U112477SWP","5/15/2011",319,"Fall/LateFall",0.998,"","Fall"
2011-05-15 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,92,NA,NA,2,"U112479SWP","5/15/2011",319,"Fall/LateFall",0.77,"","Fall"
2011-05-15 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"U112454SWP","5/15/2011",319,"Fall/LateFall",0.659,"","Fall"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"U112486SWP","5/15/2011",319,"Fall/LateFall",0.953,"","Fall"
2011-05-15 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"U112461SWP","5/15/2011",319,"Fall/LateFall",0.891,"","Fall"
2011-05-15 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"U112480SWP","5/15/2011",319,"Fall/LateFall",0.891,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,"U112450SWP","5/15/2011",319,"Fall/LateFall",0.895,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,2,"U112468SWP","5/15/2011",319,"Fall/LateFall",0.819,"","Spring"
2011-05-15 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"U112474SWP","5/15/2011",319,"Fall/LateFall",0.954,"","Spring"
2011-05-15 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,"U112476SWP","5/15/2011",319,"Fall/LateFall",0.961,"","Spring"
2011-05-15 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"U112473SWP","5/15/2011",319,"Fall/LateFall",0.955,"","Spring"
2011-05-15 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"U112481SWP","5/15/2011",319,"Spring",0.842,"","Spring"
2011-05-15 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"U112483SWP","5/15/2011",319,"Fall/LateFall",0.993,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"U112489SWP","5/15/2011",319,"Spring",0.587,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112487SWP","5/15/2011",319,"Fall/LateFall",0.865,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,2,"U112490SWP","5/15/2011",319,"Fall/LateFall",0.999,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"U112443SWP","5/15/2011",319,"Fall/LateFall",0.74,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,2,"U112467SWP","5/15/2011",319,"Fall/LateFall",0.999,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"U112444SWP","5/15/2011",319,"Fall/LateFall",0.872,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,2,"U112469SWP","5/15/2011",319,"Fall/LateFall",0.999,"","Spring"
2011-05-15 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112471SWP","5/15/2011",319,"Fall/LateFall",0.998,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"U112447SWP","5/15/2011",319,"Fall/LateFall",0.917,"","Spring"
2011-05-15 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"U112492SWP","5/15/2011",319,"Fall/LateFall",0.985,"","Spring"
2011-05-15 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"U112482SWP","5/15/2011",319,"Fall/LateFall",0.835,"","Spring"
2011-05-15 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"U112484SWP","5/15/2011",319,"Spring",0.869,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"U112445SWP","5/15/2011",319,"Fall/LateFall",0.871,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,2,"U112451SWP","5/15/2011",319,"Fall/LateFall",0.937,"","Spring"
2011-05-15 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,"U112458SWP","5/15/2011",319,"Unassigned",0.497,"","Spring"
2011-05-15 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,110,NA,NA,2,"U112478SWP","5/15/2011",319,"Fall/LateFall",0.886,"","Spring"
2011-05-15 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"U112455SWP","5/15/2011",319,"Fall/LateFall",0.987,"","Spring"
2011-05-15 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"U112485SWP","5/15/2011",319,"Fall/LateFall",0.828,"","Spring"
2011-05-15 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,"U112456SWP","5/15/2011",319,"Spring",0.718,"","Spring"
2011-05-15 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,2,"U112459SWP","5/15/2011",319,"Spring",0.617,"","Spring"
2011-05-15 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,3,"U112470SWP","5/15/2011",319,"Spring",0.778,"","Spring"
2011-05-15 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"U112460SWP","5/15/2011",319,"Fall/LateFall",0.998,"","Spring"
2011-05-15 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"U112472SWP","5/15/2011",319,"Fall/LateFall",0.978,"","Spring"
2011-05-15 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,"U112442SWP","5/15/2011",319,"Fall/LateFall",0.969,"","Spring"
2011-05-15 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,"U112452SWP","5/15/2011",319,"Fall/LateFall",0.577,"","Spring"
2011-05-15 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,2,"U112453SWP","5/15/2011",319,"Fall/LateFall",0.993,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,116,NA,NA,1,"U112446SWP","5/15/2011",319,"Fall/LateFall",1,"","Spring"
2011-05-15 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,117,NA,NA,1,"U112462SWP","5/15/2011",319,"Fall/LateFall",0.666,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,118,NA,NA,1,"U112491SWP","5/15/2011",319,"Fall/LateFall",0.952,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,119,NA,NA,1,"U112466SWP","5/15/2011",319,"Fall/LateFall",0.519,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,123,NA,NA,1,"U112441SWP","5/15/2011",319,"Fall/LateFall",0.981,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,123,NA,NA,2,"U112448SWP","5/15/2011",319,"Fall/LateFall",0.999,"","Spring"
2011-05-15 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,124,NA,NA,1,"U112449SWP","5/15/2011",319,"Fall/LateFall",0.959,"","Spring"
2011-05-15 11:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,135,NA,NA,1,"U112488SWP","5/15/2011",319,"Fall/LateFall",0.993,"","Spring"
2011-05-16 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,"U112500SWP","5/16/2011",320,"Fall/LateFall",1,"","Fall"
2011-05-16 17:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"U112523SWP","5/16/2011",320,"Spring",0.525,"","Fall"
2011-05-16 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,"U112540SWP","5/16/2011",320,"Spring",0.808,"","Fall"
2011-05-16 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,"U112495SWP","5/16/2011",320,"Fall/LateFall",0.611,"","Fall"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"U112535SWP","5/16/2011",320,"Fall/LateFall",0.984,"","Fall"
2011-05-16 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,"U112534SWP","5/16/2011",320,"Fall/LateFall",0.996,"","Fall"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,"U112541SWP","5/16/2011",320,"Fall/LateFall",0.508,"","Fall"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,"U112529SWP","5/16/2011",320,"Spring",0.92,"","Fall"
2011-05-16 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"U112511SWP","5/16/2011",320,"Fall/LateFall",0.984,"","Fall"
2011-05-16 15:02:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"U112520SWP","5/16/2011",320,"Fall/LateFall",0.99,"","Fall"
2011-05-16 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,"U112502SWP","5/16/2011",320,"Fall/LateFall",0.999,"","Fall"
2011-05-16 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,"U112517SWP","5/16/2011",320,"Fall/LateFall",0.998,"","Spring"
2011-05-16 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,"U112501SWP","5/16/2011",320,"Fall/LateFall",1,"","Spring"
2011-05-16 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"U112496SWP","5/16/2011",320,"Fall/LateFall",0.876,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,"U112526SWP","5/16/2011",320,"Fall/LateFall",0.998,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,2,"U112542SWP","5/16/2011",320,"Spring",0.668,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,102,NA,NA,3,"U112544SWP","5/16/2011",320,"Fall/LateFall",0.992,"","Spring"
2011-05-16 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112493SWP","5/16/2011",320,"Fall/LateFall",0.936,"","Spring"
2011-05-16 12:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112509SWP","5/16/2011",320,"Fall/LateFall",0.978,"","Spring"
2011-05-16 16:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,"U112524SWP","5/16/2011",320,"Fall/LateFall",0.989,"","Spring"
2011-05-16 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,"U112539SWP","5/16/2011",320,"Fall/LateFall",0.977,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"U112503SWP","5/16/2011",320,"Fall/LateFall",0.998,"","Spring"
2011-05-16 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,1,"U112536SWP","5/16/2011",320,"Fall/LateFall",0.839,"","Spring"
2011-05-16 19:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,105,NA,NA,2,"U112537SWP","5/16/2011",320,"Fall/LateFall",0.862,"","Spring"
2011-05-16 12:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112508SWP","5/16/2011",320,"Fall/LateFall",0.955,"","Spring"
2011-05-16 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112518SWP","5/16/2011",320,"Fall/LateFall",0.992,"","Spring"
2011-05-16 13:07:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112497SWP","5/16/2011",320,"Fall/LateFall",0.991,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,"U112543SWP","5/16/2011",320,"Fall/LateFall",0.554,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,"U112525SWP","5/16/2011",320,"Fall/LateFall",0.826,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,108,NA,NA,2,"U112531SWP","5/16/2011",320,"Fall/LateFall",0.931,"","Spring"
2011-05-16 11:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"U112494SWP","5/16/2011",320,"Fall/LateFall",0.999,"","Spring"
2011-05-16 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,"U112515SWP","5/16/2011",320,"Fall/LateFall",0.966,"","Spring"
2011-05-16 13:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,2,"U112516SWP","5/16/2011",320,"Fall/LateFall",0.945,"","Spring"
2011-05-16 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,109,NA,NA,2,"U112522SWP","5/16/2011",320,"Fall/LateFall",0.996,"","Spring"
2011-05-16 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"U112513SWP","5/16/2011",320,"Fall/LateFall",0.97,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,"U112504SWP","5/16/2011",320,"Fall/LateFall",0.989,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,"U112528SWP","5/16/2011",320,"Spring",0.831,"","Spring"
2011-05-16 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,"U112514SWP","5/16/2011",320,"Fall/LateFall",0.871,"","Spring"
2011-05-16 12:57:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"U112512SWP","5/16/2011",320,"Fall/LateFall",0.995,"","Spring"
2011-05-16 15:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"U112519SWP","5/16/2011",320,"Fall/LateFall",0.999,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,114,NA,NA,1,"U112527SWP","5/16/2011",320,"Spring",0.9,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,"U112533SWP","5/16/2011",320,"Spring",0.872,"","Spring"
2011-05-16 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,139,NA,NA,1,"U112532SWP","5/16/2011",320,"Fall/LateFall",0.996,"","Spring"
2011-05-17 19:00:00,"SWP",NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,"U112572SWP","5/17/2011",321,"Spring",0.728,"","Fall"
