ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,SampleDate2
C172962CVP,5/3/2017,112,307,Fall/LateFall,1,,Spring,5/3/2017 6:00
C172952CVP,5/3/2017,113,307,Fall/LateFall,1,,Spring,5/3/2017 2:00
C172960CVP,5/3/2017,113,307,Fall/LateFall,1,,Spring,5/3/2017 6:00
C172961CVP,5/3/2017,113,307,Fall/LateFall,0.996,,Spring,5/3/2017 6:00
C172955CVP,5/3/2017,114,307,Fall/LateFall,1,,Spring,5/3/2017 4:00
C172958CVP,5/3/2017,114,307,Fall/LateFall,1,,Spring,5/3/2017 4:00
C172957CVP,5/3/2017,127,307,Fall/LateFall,1,,Spring,5/3/2017 4:00
C172966CVP,5/3/2017,89,308,Fall/LateFall,1,,Fall,5/3/2017 20:00
C172965CVP,5/3/2017,98,308,Fall/LateFall,0.957,,Spring,5/3/2017 20:00
C172971CVP,5/3/2017,107,308,Fall/LateFall,1,,Spring,5/3/2017 23:59
C172968CVP,5/3/2017,109,308,Fall/LateFall,1,,Spring,5/3/2017 23:59
C172969CVP,5/3/2017,113,308,Fall/LateFall,1,,Spring,5/3/2017 23:59
C172970CVP,5/3/2017,114,308,Fall/LateFall,1,,Spring,5/3/2017 23:59
C172964CVP,5/3/2017,116,308,Fall/LateFall,1,,Spring,5/3/2017 14:00
C172967CVP,5/3/2017,118,308,Fall/LateFall,1,,Spring,5/3/2017 22:00
C172980CVP,5/4/2017,92,308,Fall/LateFall,1,,Spring,5/4/2017 8:00
C172982CVP,5/4/2017,101,308,Fall/LateFall,1,,Spring,5/4/2017 8:00
C172973CVP,5/4/2017,104,308,Fall/LateFall,1,,Spring,5/4/2017 2:00
C172975CVP,5/4/2017,104,308,Fall/LateFall,1,,Spring,5/4/2017 4:00
C172972CVP,5/4/2017,106,308,Fall/LateFall,1,,Spring,5/4/2017 2:00
C172981CVP,5/4/2017,106,308,Fall/LateFall,0.998,,Spring,5/4/2017 8:00
C172976CVP,5/4/2017,107,308,Fall/LateFall,1,,Spring,5/4/2017 4:00
C172977CVP,5/4/2017,116,308,Fall/LateFall,1,,Spring,5/4/2017 6:00
C172974CVP,5/4/2017,117,308,Fall/LateFall,1,,Spring,5/4/2017 2:00
C172978CVP,5/4/2017,118,308,Fall/LateFall,1,,Spring,5/4/2017 6:00
C172985CVP,5/4/2017,89,309,Fall/LateFall,0.998,,Fall,5/4/2017 16:00
C172990CVP,5/4/2017,97,309,Fall/LateFall,1,,Spring,5/4/2017 22:00
C172997CVP,5/4/2017,103,309,Fall/LateFall,1,,Spring,5/4/2017 23:59
C172996CVP,5/4/2017,105,309,Fall/LateFall,1,,Spring,5/4/2017 23:59
C172986CVP,5/4/2017,109,309,Fall/LateFall,1,,Spring,5/4/2017 16:00
C172998CVP,5/4/2017,109,309,Fall/LateFall,0.998,,Spring,5/4/2017 23:59
C172987CVP,5/4/2017,110,309,Fall/LateFall,0.997,,Spring,5/4/2017 16:00
C172992CVP,5/4/2017,110,309,Fall/LateFall,1,,Spring,5/4/2017 23:59
C172994CVP,5/4/2017,110,309,Fall/LateFall,0.999,,Spring,5/4/2017 23:59
C172988CVP,5/4/2017,111,309,Fall/LateFall,0.999,,Spring,5/4/2017 22:00
C173000CVP,5/4/2017,111,309,Fall/LateFall,0.993,,Spring,5/4/2017 23:59
C172989CVP,5/4/2017,112,309,Fall/LateFall,0.998,,Spring,5/4/2017 22:00
C172984CVP,5/4/2017,113,309,Fall/LateFall,0.992,,Spring,5/4/2017 12:00
C172983CVP,5/4/2017,114,309,Fall/LateFall,1,,Spring,5/4/2017 12:00
C172993CVP,5/4/2017,115,309,Fall/LateFall,1,,Spring,5/4/2017 23:59
C172991CVP,5/4/2017,117,309,Fall/LateFall,1,,Spring,5/4/2017 22:00
C173024CVP,5/5/2017,96,309,Fall/LateFall,1,,Spring,5/5/2017 10:00
C173014CVP,5/5/2017,98,309,Fall/LateFall,0.999,,Spring,5/5/2017 4:00
C173023CVP,5/5/2017,98,309,Fall/LateFall,0.999,,Spring,5/5/2017 6:00
C173018CVP,5/5/2017,100,309,Fall/LateFall,1,,Spring,5/5/2017 6:00
C173021CVP,5/5/2017,100,309,Fall/LateFall,1,,Spring,5/5/2017 6:00
C173022CVP,5/5/2017,103,309,Fall/LateFall,1,,Spring,5/5/2017 6:00
C173025CVP,5/5/2017,104,309,Fall/LateFall,1,,Spring,5/5/2017 10:00
C173009CVP,5/5/2017,105,309,Fall/LateFall,1,,Spring,5/5/2017 2:00
C173011CVP,5/5/2017,105,309,Fall/LateFall,0.999,,Spring,5/5/2017 4:00
C173019CVP,5/5/2017,105,309,Fall/LateFall,1,,Spring,5/5/2017 6:00
C173020CVP,5/5/2017,105,309,Fall/LateFall,1,,Spring,5/5/2017 6:00
C173026CVP,5/5/2017,107,309,Fall/LateFall,1,,Spring,5/5/2017 10:00
C173004CVP,5/5/2017,111,309,Fall/LateFall,0.999,,Spring,5/5/2017 2:00
C173012CVP,5/5/2017,111,309,Fall/LateFall,0.999,,Spring,5/5/2017 4:00
C173010CVP,5/5/2017,113,309,Fall/LateFall,0.999,,Spring,5/5/2017 4:00
C173002CVP,5/5/2017,115,309,Fall/LateFall,1,,Spring,5/5/2017 2:00
C173006CVP,5/5/2017,117,309,Fall/LateFall,0.999,,Spring,5/5/2017 2:00
C173016CVP,5/5/2017,118,309,Fall/LateFall,1,,Spring,5/5/2017 4:00
C173027CVP,5/5/2017,95,310,Fall/LateFall,1,,Spring,5/5/2017 14:00
C173043CVP,5/5/2017,98,310,Fall/LateFall,0.999,,Spring,5/5/2017 23:59
C173028CVP,5/5/2017,100,310,Fall/LateFall,1,,Spring,5/5/2017 14:00
C173030CVP,5/5/2017,100,310,Fall/LateFall,0.998,,Spring,5/5/2017 16:00
C173033CVP,5/5/2017,103,310,Fall/LateFall,1,,Spring,5/5/2017 22:00
C173044CVP,5/5/2017,103,310,Fall/LateFall,0.999,,Spring,5/5/2017 23:59
C173029CVP,5/5/2017,104,310,Fall/LateFall,1,,Spring,5/5/2017 16:00
C173039CVP,5/5/2017,108,310,Fall/LateFall,1,,Spring,5/5/2017 23:59
C173041CVP,5/5/2017,110,310,Fall/LateFall,0.999,,Spring,5/5/2017 23:59
C173031CVP,5/5/2017,115,310,Fall/LateFall,1,,Spring,5/5/2017 22:00
C173034CVP,5/5/2017,115,310,Fall/LateFall,1,,Spring,5/5/2017 22:00
C173032CVP,5/5/2017,117,310,Fall/LateFall,1,,Spring,5/5/2017 22:00
C173035CVP,5/5/2017,138,310,Fall/LateFall,1,,Spring,5/5/2017 23:59
C173047CVP,5/6/2017,100,310,Fall/LateFall,1,,Spring,5/6/2017 2:00
C173052CVP,5/6/2017,103,310,Fall/LateFall,1,,Spring,5/6/2017 2:00
C173057CVP,5/6/2017,103,310,Fall/LateFall,1,,Spring,5/6/2017 4:00
C173046CVP,5/6/2017,105,310,Fall/LateFall,1,,Spring,5/6/2017 2:00
C173054CVP,5/6/2017,105,310,Fall/LateFall,0.999,,Spring,5/6/2017 4:00
C173061CVP,5/6/2017,109,310,Fall/LateFall,0.996,,Spring,5/6/2017 4:00
C173063CVP,5/6/2017,109,310,Fall/LateFall,0.945,,Spring,5/6/2017 10:00
C173045CVP,5/6/2017,110,310,Fall/LateFall,0.996,,Spring,5/6/2017 2:00
C173055CVP,5/6/2017,111,310,Fall/LateFall,0.998,,Spring,5/6/2017 4:00
C173056CVP,5/6/2017,115,310,Fall/LateFall,0.998,,Spring,5/6/2017 4:00
C173059CVP,5/6/2017,117,310,Fall/LateFall,1,,Spring,5/6/2017 4:00
C173049CVP,5/6/2017,118,310,Fall/LateFall,0.999,,Spring,5/6/2017 2:00
C173053CVP,5/6/2017,119,310,Fall/LateFall,1,,Spring,5/6/2017 4:00
C173067CVP,5/6/2017,92,311,Fall/LateFall,1,,Spring,5/6/2017 16:00
C173068CVP,5/6/2017,98,311,Fall/LateFall,1,,Spring,5/6/2017 16:00
C173078CVP,5/6/2017,100,311,Fall/LateFall,1,,Spring,5/6/2017 23:59
C173074CVP,5/6/2017,103,311,Fall/LateFall,0.999,,Spring,5/6/2017 23:59
C173064CVP,5/6/2017,104,311,Fall/LateFall,1,,Spring,5/6/2017 14:00
C173077CVP,5/6/2017,104,311,Fall/LateFall,1,,Spring,5/6/2017 23:59
C173065CVP,5/6/2017,105,311,Fall/LateFall,1,,Spring,5/6/2017 14:00
C173073CVP,5/6/2017,105,311,Fall/LateFall,0.999,,Spring,5/6/2017 23:59
C173075CVP,5/6/2017,105,311,Fall/LateFall,1,,Spring,5/6/2017 23:59
C173066CVP,5/6/2017,109,311,Fall/LateFall,1,,Spring,5/6/2017 16:00
C173072CVP,5/6/2017,109,311,Fall/LateFall,1,,Spring,5/6/2017 22:00
C173071CVP,5/6/2017,110,311,Fall/LateFall,1,,Spring,5/6/2017 22:00
C173076CVP,5/6/2017,111,311,Fall/LateFall,0.992,,Spring,5/6/2017 23:59
C173070CVP,5/6/2017,113,311,Fall/LateFall,0.999,,Spring,5/6/2017 22:00
C173069CVP,5/6/2017,121,311,Fall/LateFall,1,,Spring,5/6/2017 18:00
C173092CVP,5/7/2017,93,311,Fall/LateFall,1,,Spring,5/7/2017 6:00
C173093CVP,5/7/2017,95,311,Fall/LateFall,1,,Spring,5/7/2017 6:00
C173086CVP,5/7/2017,100,311,Fall/LateFall,1,,Spring,5/7/2017 4:00
C173091CVP,5/7/2017,100,311,Fall/LateFall,1,,Spring,5/7/2017 6:00
C173094CVP,5/7/2017,100,311,Fall/LateFall,1,,Spring,5/7/2017 6:00
C173100CVP,5/7/2017,100,311,Fall/LateFall,1,,Spring,5/7/2017 10:00
C173096CVP,5/7/2017,102,311,Fall/LateFall,1,,Spring,5/7/2017 6:00
C173098CVP,5/7/2017,103,311,Fall/LateFall,1,,Spring,5/7/2017 8:00
C173083CVP,5/7/2017,105,311,Fall/LateFall,1,,Spring,5/7/2017 2:00
C173095CVP,5/7/2017,106,311,Fall/LateFall,1,,Spring,5/7/2017 6:00
C173089CVP,5/7/2017,110,311,Fall/LateFall,0.999,,Spring,5/7/2017 4:00
C173099CVP,5/7/2017,111,311,Fall/LateFall,0.998,,Spring,5/7/2017 10:00
C173085CVP,5/7/2017,116,311,Fall/LateFall,1,,Spring,5/7/2017 4:00
C173104CVP,5/7/2017,95,312,Fall/LateFall,1,,Spring,5/7/2017 18:00
C173102CVP,5/7/2017,97,312,Fall/LateFall,1,,Spring,5/7/2017 14:00
C173107CVP,5/7/2017,97,312,Fall/LateFall,0.999,,Spring,5/7/2017 22:00
C173110CVP,5/7/2017,98,312,Fall/LateFall,1,,Spring,5/7/2017 22:00
C173114CVP,5/7/2017,103,312,Fall/LateFall,1,,Spring,5/7/2017 23:59
C173101CVP,5/7/2017,105,312,Fall/LateFall,1,,Spring,5/7/2017 12:00
C173103CVP,5/7/2017,105,312,Fall/LateFall,0.999,,Spring,5/7/2017 16:00
C173105CVP,5/7/2017,105,312,Fall/LateFall,0.999,,Spring,5/7/2017 20:00
C173108CVP,5/7/2017,107,312,Fall/LateFall,0.999,,Spring,5/7/2017 22:00
C173109CVP,5/7/2017,110,312,Fall/LateFall,1,,Spring,5/7/2017 22:00
C173111CVP,5/7/2017,110,312,Fall/LateFall,1,,Spring,5/7/2017 22:00
C173117CVP,5/7/2017,111,312,Fall/LateFall,0.987,,Spring,5/7/2017 23:59
C173106CVP,5/7/2017,112,312,Fall/LateFall,0.999,,Spring,5/7/2017 20:00
C173113CVP,5/7/2017,118,312,Fall/LateFall,1,,Spring,5/7/2017 23:59
C173112CVP,5/7/2017,120,312,Fall/LateFall,1,,Spring,5/7/2017 23:59
C173135CVP,5/8/2017,91,312,Fall/LateFall,1,,Fall,5/8/2017 8:00
C173119CVP,5/8/2017,98,312,Fall/LateFall,1,,Spring,5/8/2017 2:00
C173118CVP,5/8/2017,100,312,Fall/LateFall,0.999,,Spring,5/8/2017 2:00
C173144CVP,5/8/2017,101,312,Fall/LateFall,1,,Spring,5/8/2017 0:00
C173121CVP,5/8/2017,101,312,Fall/LateFall,1,,Spring,5/8/2017 2:00
C173139CVP,5/8/2017,102,312,Fall/LateFall,1,,Spring,5/8/2017 0:00
C173140CVP,5/8/2017,103,312,Fall/LateFall,0.999,,Spring,5/8/2017 0:00
C173122CVP,5/8/2017,103,312,Fall/LateFall,1,,Spring,5/8/2017 2:00
C173136CVP,5/8/2017,104,312,Fall/LateFall,1,,Spring,5/8/2017 8:00
C173123CVP,5/8/2017,105,312,Fall/LateFall,1,,Spring,5/8/2017 2:00
C173128CVP,5/8/2017,105,312,Fall/LateFall,1,,Spring,5/8/2017 4:00
C173133CVP,5/8/2017,105,312,Fall/LateFall,1,,Spring,5/8/2017 6:00
C173141CVP,5/8/2017,109,312,Fall/LateFall,1,,Spring,5/8/2017 0:00
C173142CVP,5/8/2017,109,312,Fall/LateFall,1,,Spring,5/8/2017 0:00
C173138CVP,5/8/2017,111,312,Fall/LateFall,1,,Spring,5/8/2017 0:00
C173143CVP,5/8/2017,111,312,Fall/LateFall,1,,Spring,5/8/2017 0:00
C173137CVP,5/8/2017,118,312,Fall/LateFall,1,,Spring,5/8/2017 8:00
C173150CVP,5/9/2017,89,313,Fall/LateFall,0.999,,Fall,5/9/2017 0:00
C173157CVP,5/9/2017,94,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173154CVP,5/9/2017,95,313,Fall/LateFall,0.999,,Spring,5/9/2017 0:00
C173169CVP,5/9/2017,95,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173172CVP,5/9/2017,95,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173177CVP,5/9/2017,97,313,Fall/LateFall,0.896,,Spring,5/9/2017 0:00
C173149CVP,5/9/2017,98,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173162CVP,5/9/2017,99,313,Fall/LateFall,0.999,,Spring,5/9/2017 0:00
C173147CVP,5/9/2017,100,313,Fall/LateFall,0.999,,Spring,5/9/2017 0:00
C173164CVP,5/9/2017,101,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173182CVP,5/9/2017,101,313,Fall/LateFall,0.999,,Spring,5/9/2017 0:00
C173148CVP,5/9/2017,102,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173156CVP,5/9/2017,102,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173161CVP,5/9/2017,102,313,Fall/LateFall,0.999,,Spring,5/9/2017 0:00
C173163CVP,5/9/2017,102,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173175CVP,5/9/2017,102,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173153CVP,5/9/2017,103,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173168CVP,5/9/2017,103,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173180CVP,5/9/2017,103,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173152CVP,5/9/2017,104,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173155CVP,5/9/2017,105,313,Fall/LateFall,0.996,,Spring,5/9/2017 0:00
C173167CVP,5/9/2017,105,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173160CVP,5/9/2017,107,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173166CVP,5/9/2017,107,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173173CVP,5/9/2017,107,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173151CVP,5/9/2017,108,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173170CVP,5/9/2017,108,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173174CVP,5/9/2017,108,313,Fall/LateFall,0.998,,Spring,5/9/2017 0:00
C173178CVP,5/9/2017,108,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173146CVP,5/9/2017,109,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173179CVP,5/9/2017,110,313,Fall/LateFall,0.987,,Spring,5/9/2017 0:00
C173165CVP,5/9/2017,111,313,Fall/LateFall,0.997,,Spring,5/9/2017 0:00
C173176CVP,5/9/2017,112,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173171CVP,5/9/2017,113,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173158CVP,5/9/2017,115,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173159CVP,5/9/2017,117,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173184CVP,5/9/2017,117,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173181CVP,5/9/2017,134,313,Fall/LateFall,1,,Spring,5/9/2017 0:00
C173224CVP,5/10/2017,84,314,Fall/LateFall,1,,Fall,5/10/2017 0:00
C173230CVP,5/10/2017,90,314,Fall/LateFall,1,,Fall,5/10/2017 0:00
C173210CVP,5/10/2017,91,314,Fall/LateFall,1,,Fall,5/10/2017 0:00
C173226CVP,5/10/2017,91,314,Fall/LateFall,0.997,,Fall,5/10/2017 0:00
C173209CVP,5/10/2017,92,314,Fall/LateFall,0.999,,Fall,5/10/2017 0:00
C173241CVP,5/10/2017,93,314,Fall/LateFall,1,,Fall,5/10/2017 0:00
C173200CVP,5/10/2017,94,314,Fall/LateFall,0.998,,Fall,5/10/2017 0:00
C173234CVP,5/10/2017,94,314,Fall/LateFall,1,,Fall,5/10/2017 0:00
C173238CVP,5/10/2017,95,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173205CVP,5/10/2017,96,314,Fall/LateFall,0.964,,Spring,5/10/2017 0:00
C173217CVP,5/10/2017,96,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173239CVP,5/10/2017,96,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173206CVP,5/10/2017,97,314,Fall/LateFall,0.999,,Spring,5/10/2017 0:00
C173216CVP,5/10/2017,97,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173225CVP,5/10/2017,97,314,Fall/LateFall,0.999,,Spring,5/10/2017 0:00
C173201CVP,5/10/2017,98,314,Fall/LateFall,0.975,,Spring,5/10/2017 0:00
C173197CVP,5/10/2017,99,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173222CVP,5/10/2017,99,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173244CVP,5/10/2017,99,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173223CVP,5/10/2017,100,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173198CVP,5/10/2017,101,314,Fall/LateFall,0.99,,Spring,5/10/2017 0:00
C173199CVP,5/10/2017,101,314,Fall/LateFall,0.995,,Spring,5/10/2017 0:00
C173202CVP,5/10/2017,101,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173229CVP,5/10/2017,101,314,Fall/LateFall,0.864,,Spring,5/10/2017 0:00
C173242CVP,5/10/2017,101,314,Fall/LateFall,0.996,,Spring,5/10/2017 0:00
C173194CVP,5/10/2017,102,314,Fall/LateFall,0.999,,Spring,5/10/2017 0:00
C173214CVP,5/10/2017,102,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173185CVP,5/10/2017,102,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173208CVP,5/10/2017,103,314,Fall/LateFall,0.995,,Spring,5/10/2017 0:00
C173187CVP,5/10/2017,104,314,Fall/LateFall,0.997,,Spring,5/10/2017 0:00
C173220CVP,5/10/2017,104,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173235CVP,5/10/2017,104,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173186CVP,5/10/2017,104,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173212CVP,5/10/2017,105,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173215CVP,5/10/2017,105,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173219CVP,5/10/2017,105,314,Fall/LateFall,0.999,,Spring,5/10/2017 0:00
C173221CVP,5/10/2017,105,314,Fall/LateFall,0.993,,Spring,5/10/2017 0:00
C173188CVP,5/10/2017,106,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173189CVP,5/10/2017,106,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173193CVP,5/10/2017,106,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173204CVP,5/10/2017,106,314,Fall/LateFall,0.971,,Spring,5/10/2017 0:00
C173203CVP,5/10/2017,107,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173227CVP,5/10/2017,107,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173240CVP,5/10/2017,107,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173195CVP,5/10/2017,109,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173211CVP,5/10/2017,109,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173233CVP,5/10/2017,109,314,Fall/LateFall,0.994,,Spring,5/10/2017 0:00
C173190CVP,5/10/2017,110,314,Fall/LateFall,0.992,,Spring,5/10/2017 0:00
C173192CVP,5/10/2017,110,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173213CVP,5/10/2017,110,314,Fall/LateFall,0.974,,Spring,5/10/2017 0:00
C173228CVP,5/10/2017,110,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173196CVP,5/10/2017,111,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173231CVP,5/10/2017,112,314,Fall/LateFall,0.999,,Spring,5/10/2017 0:00
C173207CVP,5/10/2017,113,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173218CVP,5/10/2017,113,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173237CVP,5/10/2017,114,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173236CVP,5/10/2017,115,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173191CVP,5/10/2017,116,314,Fall/LateFall,0.949,,Spring,5/10/2017 0:00
C173232CVP,5/10/2017,116,314,Fall/LateFall,1,,Spring,5/10/2017 0:00
C173243CVP,5/10/2017,120,314,Fall/LateFall,0.995,,Spring,5/10/2017 0:00
C173307CVP,5/11/2017,86,315,Fall/LateFall,0.999,,Fall,5/11/2017 0:00
C173252CVP,5/11/2017,89,315,Fall/LateFall,0.997,,Fall,5/11/2017 0:00
C173312CVP,5/11/2017,89,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173325CVP,5/11/2017,89,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173284CVP,5/11/2017,91,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173292CVP,5/11/2017,91,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173326CVP,5/11/2017,92,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173335CVP,5/11/2017,92,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173283CVP,5/11/2017,93,315,Fall/LateFall,0.999,,Fall,5/11/2017 0:00
C173296CVP,5/11/2017,93,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173311CVP,5/11/2017,93,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173268CVP,5/11/2017,94,315,Fall/LateFall,0.992,,Fall,5/11/2017 0:00
C173282CVP,5/11/2017,94,315,Fall/LateFall,0.998,,Fall,5/11/2017 0:00
C173323CVP,5/11/2017,94,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173334CVP,5/11/2017,94,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173354CVP,5/11/2017,94,315,Fall/LateFall,1,,Fall,5/11/2017 0:00
C173246CVP,5/11/2017,95,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173250CVP,5/11/2017,95,315,Fall/LateFall,0.993,,Spring,5/11/2017 0:00
C173263CVP,5/11/2017,95,315,Fall/LateFall,0.994,,Spring,5/11/2017 0:00
C173280CVP,5/11/2017,95,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173308CVP,5/11/2017,95,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173310CVP,5/11/2017,95,315,Fall/LateFall,0.999,,Spring,5/11/2017 0:00
C173329CVP,5/11/2017,95,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173348CVP,5/11/2017,95,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173278CVP,5/11/2017,96,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173288CVP,5/11/2017,96,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173320CVP,5/11/2017,96,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173352CVP,5/11/2017,96,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173245CVP,5/11/2017,97,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173256CVP,5/11/2017,97,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173262CVP,5/11/2017,97,315,Fall/LateFall,0.999,,Spring,5/11/2017 0:00
C173270CVP,5/11/2017,97,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173331CVP,5/11/2017,97,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173336CVP,5/11/2017,97,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173340CVP,5/11/2017,97,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173349CVP,5/11/2017,97,315,Fall/LateFall,0.996,,Spring,5/11/2017 0:00
C173360CVP,5/11/2017,97,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173249CVP,5/11/2017,98,315,Fall/LateFall,0.996,,Spring,5/11/2017 0:00
C173255CVP,5/11/2017,98,315,Fall/LateFall,0.999,,Spring,5/11/2017 0:00
C173257CVP,5/11/2017,98,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173338CVP,5/11/2017,98,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173358CVP,5/11/2017,98,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173247CVP,5/11/2017,99,315,Fall/LateFall,0.975,,Spring,5/11/2017 0:00
C173279CVP,5/11/2017,99,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173316CVP,5/11/2017,99,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173344CVP,5/11/2017,99,315,Fall/LateFall,0.998,,Spring,5/11/2017 0:00
C173276CVP,5/11/2017,100,315,Fall/LateFall,0.999,,Spring,5/11/2017 0:00
C173287CVP,5/11/2017,100,315,Fall/LateFall,0.999,,Spring,5/11/2017 0:00
C173299CVP,5/11/2017,100,315,Fall/LateFall,0.996,,Spring,5/11/2017 0:00
C173328CVP,5/11/2017,100,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173266CVP,5/11/2017,101,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173274CVP,5/11/2017,101,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173319CVP,5/11/2017,101,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173332CVP,5/11/2017,101,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173345CVP,5/11/2017,101,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173265CVP,5/11/2017,102,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173267CVP,5/11/2017,102,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173273CVP,5/11/2017,102,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173275CVP,5/11/2017,102,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
C173293CVP,5/11/2017,102,315,Fall/LateFall,0.998,,Spring,5/11/2017 0:00
C173356CVP,5/11/2017,102,315,Fall/LateFall,0.998,,Spring,5/11/2017 0:00
C173362CVP,5/11/2017,102,315,Fall/LateFall,1,,Spring,5/11/2017 0:00
