ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,SampleDate2
C171364SWP,4/26/2017,108,301,Fall/LateFall,1,,Spring,4/26/2017 19:00
C171369SWP,4/26/2017,108,301,Fall/LateFall,1,,Spring,4/26/2017 19:00
C171373SWP,4/26/2017,109,301,Fall/LateFall,0.999,,Spring,4/26/2017 23:00
C171353SWP,4/26/2017,111,301,Fall/LateFall,1,,Spring,4/26/2017 15:00
C171346SWP,4/26/2017,112,301,Fall/LateFall,0.999,,Spring,4/26/2017 13:00
C171359SWP,4/26/2017,112,301,Fall/LateFall,1,,Spring,4/26/2017 19:00
C171372SWP,4/26/2017,112,301,Fall/LateFall,0.991,,Spring,4/26/2017 23:00
C171354SWP,4/26/2017,113,301,Fall/LateFall,1,,Spring,4/26/2017 15:00
C171368SWP,4/26/2017,114,301,Fall/LateFall,0.999,,Spring,4/26/2017 19:00
C171349SWP,4/26/2017,115,301,Fall/LateFall,1,,Spring,4/26/2017 15:00
C171352SWP,4/26/2017,115,301,Fall/LateFall,1,,Spring,4/26/2017 15:00
C171350SWP,4/26/2017,116,301,Fall/LateFall,0.999,,Spring,4/26/2017 15:00
C171355SWP,4/26/2017,116,301,Fall/LateFall,1,,Spring,4/26/2017 15:00
C171356SWP,4/26/2017,117,301,Fall/LateFall,0.992,,Spring,4/26/2017 15:00
C171362SWP,4/26/2017,118,301,Fall/LateFall,0.994,,Spring,4/26/2017 19:00
C171366SWP,4/26/2017,121,301,Fall/LateFall,0.995,,Spring,4/26/2017 19:00
C171367SWP,4/26/2017,122,301,Fall/LateFall,0.999,,Spring,4/26/2017 19:00
C171347SWP,4/26/2017,126,301,Fall/LateFall,1,,Spring,4/26/2017 13:00
C171351SWP,4/26/2017,132,301,Fall/LateFall,1,,Spring,4/26/2017 15:00
C171380SWP,4/27/2017,91,301,Fall/LateFall,0.999,,Spring,4/27/2017 3:00
C171374SWP,4/27/2017,98,301,Fall/LateFall,1,,Spring,4/27/2017 1:00
C171375SWP,4/27/2017,99,301,Fall/LateFall,0.999,,Spring,4/27/2017 1:00
C171390SWP,4/27/2017,101,301,Fall/LateFall,0.992,,Spring,4/27/2017 9:00
C171392SWP,4/27/2017,101,301,Fall/LateFall,0.998,,Spring,4/27/2017 9:00
C171393SWP,4/27/2017,103,301,Fall/LateFall,0.999,,Spring,4/27/2017 9:00
C171398SWP,4/27/2017,104,301,Fall/LateFall,1,,Spring,4/27/2017 11:00
C171388SWP,4/27/2017,105,301,Fall/LateFall,0.988,,Spring,4/27/2017 9:00
C171379SWP,4/27/2017,106,301,Fall/LateFall,0.999,,Spring,4/27/2017 3:00
C171395SWP,4/27/2017,106,301,Fall/LateFall,0.998,,Spring,4/27/2017 11:00
C171400SWP,4/27/2017,106,301,Fall/LateFall,1,,Spring,4/27/2017 11:00
C171396SWP,4/27/2017,107,301,Fall/LateFall,0.997,,Spring,4/27/2017 11:00
C171377SWP,4/27/2017,109,301,Fall/LateFall,0.999,,Spring,4/27/2017 1:00
C171387SWP,4/27/2017,109,301,Fall/LateFall,1,,Spring,4/27/2017 9:00
C171391SWP,4/27/2017,110,301,Fall/LateFall,0.987,,Spring,4/27/2017 9:00
C171376SWP,4/27/2017,112,301,Fall/LateFall,1,,Spring,4/27/2017 1:00
C171401SWP,4/27/2017,112,301,Fall/LateFall,0.998,,Spring,4/27/2017 11:00
C171381SWP,4/27/2017,113,301,Fall/LateFall,0.999,,Spring,4/27/2017 5:00
C171386SWP,4/27/2017,114,301,Fall/LateFall,0.982,,Spring,4/27/2017 9:00
C171384SWP,4/27/2017,116,301,Fall/LateFall,1,,Spring,4/27/2017 7:00
C171385SWP,4/27/2017,116,301,Fall/LateFall,1,,Spring,4/27/2017 7:00
C171399SWP,4/27/2017,116,301,Fall/LateFall,0.995,,Spring,4/27/2017 11:00
C171382SWP,4/27/2017,118,301,Fall/LateFall,1,,Spring,4/27/2017 5:00
C171397SWP,4/27/2017,121,301,Fall/LateFall,1,,Spring,4/27/2017 11:00
C171383SWP,4/27/2017,124,301,Fall/LateFall,1,,Spring,4/27/2017 7:00
C171394SWP,4/27/2017,125,301,Fall/LateFall,1,,Spring,4/27/2017 11:00
C171378SWP,4/27/2017,126,301,Fall/LateFall,0.999,,Spring,4/27/2017 3:00
C171456SWP,4/27/2017,84,302,Fall/LateFall,0.999,,Fall,4/27/2017 15:00
C171444SWP,4/27/2017,97,302,Fall/LateFall,0.98,,Spring,4/27/2017 15:00
C171469SWP,4/27/2017,97,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171488SWP,4/27/2017,97,302,Fall/LateFall,1,,Spring,4/27/2017 23:00
C171481SWP,4/27/2017,98,302,Fall/LateFall,0.999,,Spring,4/27/2017 21:00
C171451SWP,4/27/2017,99,302,Fall/LateFall,0.995,,Spring,4/27/2017 15:00
C171423SWP,4/27/2017,100,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171443SWP,4/27/2017,102,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171416SWP,4/27/2017,103,302,Fall/LateFall,1,,Spring,4/27/2017 13:00
C171419SWP,4/27/2017,103,302,Fall/LateFall,0.999,,Spring,4/27/2017 13:00
C171420SWP,4/27/2017,103,302,Fall/LateFall,0.997,,Spring,4/27/2017 15:00
C171437SWP,4/27/2017,103,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171445SWP,4/27/2017,103,302,Fall/LateFall,0.996,,Spring,4/27/2017 15:00
C171421SWP,4/27/2017,104,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171442SWP,4/27/2017,104,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171455SWP,4/27/2017,104,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171486SWP,4/27/2017,104,302,Fall/LateFall,1,,Spring,4/27/2017 23:00
C171489SWP,4/27/2017,104,302,Fall/LateFall,1,,Spring,4/27/2017 23:59
C171418SWP,4/27/2017,105,302,Fall/LateFall,1,,Spring,4/27/2017 13:00
C171452SWP,4/27/2017,105,302,Fall/LateFall,0.995,,Spring,4/27/2017 15:00
C171484SWP,4/27/2017,105,302,Fall/LateFall,1,,Spring,4/27/2017 21:00
C171406SWP,4/27/2017,106,302,Fall/LateFall,0.997,,Spring,4/27/2017 13:00
C171426SWP,4/27/2017,106,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171449SWP,4/27/2017,106,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171467SWP,4/27/2017,106,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171477SWP,4/27/2017,106,302,Fall/LateFall,1,,Spring,4/27/2017 19:00
C171414SWP,4/27/2017,107,302,Fall/LateFall,0.989,,Spring,4/27/2017 13:00
C171422SWP,4/27/2017,107,302,Fall/LateFall,0.936,,Spring,4/27/2017 15:00
C171441SWP,4/27/2017,107,302,Fall/LateFall,0.984,,Spring,4/27/2017 15:00
C171450SWP,4/27/2017,107,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171463SWP,4/27/2017,107,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171479SWP,4/27/2017,107,302,Fall/LateFall,0.999,,Spring,4/27/2017 21:00
C171417SWP,4/27/2017,108,302,Fall/LateFall,0.998,,Spring,4/27/2017 13:00
C171432SWP,4/27/2017,108,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171468SWP,4/27/2017,108,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171474SWP,4/27/2017,108,302,Fall/LateFall,0.993,,Spring,4/27/2017 17:00
C171480SWP,4/27/2017,108,302,Fall/LateFall,1,,Spring,4/27/2017 21:00
C171436SWP,4/27/2017,109,302,Fall/LateFall,0.997,,Spring,4/27/2017 15:00
C171458SWP,4/27/2017,109,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171408SWP,4/27/2017,110,302,Fall/LateFall,0.999,,Spring,4/27/2017 13:00
C171429SWP,4/27/2017,110,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171461SWP,4/27/2017,111,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171407SWP,4/27/2017,112,302,Fall/LateFall,1,,Spring,4/27/2017 13:00
C171410SWP,4/27/2017,112,302,Fall/LateFall,0.999,,Spring,4/27/2017 13:00
C171411SWP,4/27/2017,112,302,Fall/LateFall,1,,Spring,4/27/2017 13:00
C171439SWP,4/27/2017,112,302,Fall/LateFall,0.997,,Spring,4/27/2017 15:00
C171447SWP,4/27/2017,112,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171464SWP,4/27/2017,112,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171471SWP,4/27/2017,112,302,Fall/LateFall,0.993,,Spring,4/27/2017 15:00
C171472SWP,4/27/2017,112,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171475SWP,4/27/2017,112,302,Fall/LateFall,1,,Spring,4/27/2017 19:00
C171487SWP,4/27/2017,112,302,Fall/LateFall,1,,Spring,4/27/2017 23:00
C171413SWP,4/27/2017,113,302,Fall/LateFall,1,,Spring,4/27/2017 13:00
C171415SWP,4/27/2017,113,302,Fall/LateFall,0.998,,Spring,4/27/2017 13:00
C171424SWP,4/27/2017,113,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171433SWP,4/27/2017,113,302,Fall/LateFall,0.995,,Spring,4/27/2017 15:00
C171434SWP,4/27/2017,113,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171440SWP,4/27/2017,113,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171459SWP,4/27/2017,113,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171483SWP,4/27/2017,113,302,Fall/LateFall,0.999,,Spring,4/27/2017 21:00
C171465SWP,4/27/2017,114,302,Fall/LateFall,0.998,,Spring,4/27/2017 15:00
C171470SWP,4/27/2017,114,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171473SWP,4/27/2017,114,302,Fall/LateFall,0.994,,Spring,4/27/2017 15:00
C171404SWP,4/27/2017,115,302,Fall/LateFall,0.999,,Spring,4/27/2017 13:00
C171428SWP,4/27/2017,115,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171431SWP,4/27/2017,115,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171448SWP,4/27/2017,115,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171405SWP,4/27/2017,116,302,Fall/LateFall,0.999,,Spring,4/27/2017 13:00
C171438SWP,4/27/2017,116,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171446SWP,4/27/2017,116,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171466SWP,4/27/2017,116,302,Fall/LateFall,0.994,,Spring,4/27/2017 15:00
C171409SWP,4/27/2017,117,302,Fall/LateFall,0.999,,Spring,4/27/2017 13:00
C171460SWP,4/27/2017,117,302,Fall/LateFall,0.999,,Spring,4/27/2017 15:00
C171402SWP,4/27/2017,118,302,Fall/LateFall,0.99,,Spring,4/27/2017 13:00
C171476SWP,4/27/2017,118,302,Fall/LateFall,1,,Spring,4/27/2017 19:00
C171412SWP,4/27/2017,120,302,Fall/LateFall,1,,Spring,4/27/2017 13:00
C171457SWP,4/27/2017,120,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171403SWP,4/27/2017,122,302,Fall/LateFall,1,,Spring,4/27/2017 13:00
C171491SWP,4/27/2017,122,302,Fall/LateFall,1,,Spring,4/27/2017 23:59
C171462SWP,4/27/2017,123,302,Fall/LateFall,0.984,,Spring,4/27/2017 15:00
C171453SWP,4/27/2017,126,302,Fall/LateFall,1,,Spring,4/27/2017 15:00
C171490SWP,4/27/2017,126,302,Fall/LateFall,1,,Spring,4/27/2017 23:59
C171430SWP,4/27/2017,127,302,Fall/LateFall,0.998,,Spring,4/27/2017 15:00
C171425SWP,4/27/2017,131,302,Fall/LateFall,0.992,,Spring,4/27/2017 15:00
C171187SWP,4/28/2017,90,302,Fall/LateFall,1,,Spring,4/28/2017 9:00
C171170SWP,4/28/2017,96,302,Fall/LateFall,0.999,,Spring,4/28/2017 5:00
C171186SWP,4/28/2017,97,302,Fall/LateFall,0.999,,Spring,4/28/2017 9:00
C171190SWP,4/28/2017,98,302,Fall/LateFall,1,,Spring,4/28/2017 11:00
C171172SWP,4/28/2017,101,302,Fall/LateFall,0.997,,Spring,4/28/2017 5:00
C171183SWP,4/28/2017,101,302,Fall/LateFall,1,,Spring,4/28/2017 9:00
C171161SWP,4/28/2017,103,302,Fall/LateFall,0.998,,Spring,4/28/2017 3:00
C171185SWP,4/28/2017,103,302,Fall/LateFall,0.999,,Spring,4/28/2017 9:00
C171158SWP,4/28/2017,104,302,Fall/LateFall,0.98,,Spring,4/28/2017 3:00
C171177SWP,4/28/2017,104,302,Fall/LateFall,1,,Spring,4/28/2017 7:00
C171171SWP,4/28/2017,105,302,Fall/LateFall,0.999,,Spring,4/28/2017 5:00
C171164SWP,4/28/2017,106,302,Fall/LateFall,1,,Spring,4/28/2017 5:00
C171196SWP,4/28/2017,107,302,Fall/LateFall,0.999,,Spring,4/28/2017 11:00
C171176SWP,4/28/2017,108,302,Fall/LateFall,1,,Spring,4/28/2017 7:00
C171181SWP,4/28/2017,108,302,Fall/LateFall,0.995,,Spring,4/28/2017 9:00
C171195SWP,4/28/2017,108,302,Fall/LateFall,1,,Spring,4/28/2017 11:00
C171165SWP,4/28/2017,109,302,Fall/LateFall,1,,Spring,4/28/2017 5:00
C171169SWP,4/28/2017,110,302,Fall/LateFall,0.996,,Spring,4/28/2017 5:00
C171182SWP,4/28/2017,110,302,Fall/LateFall,1,,Spring,4/28/2017 9:00
C171180SWP,4/28/2017,111,302,Fall/LateFall,1,,Spring,4/28/2017 9:00
C171192SWP,4/28/2017,111,302,Fall/LateFall,1,,Spring,4/28/2017 11:00
C171193SWP,4/28/2017,111,302,Fall/LateFall,1,,Spring,4/28/2017 11:00
C171168SWP,4/28/2017,112,302,Fall/LateFall,1,,Spring,4/28/2017 5:00
C171174SWP,4/28/2017,112,302,Fall/LateFall,1,,Spring,4/28/2017 7:00
C171178SWP,4/28/2017,112,302,Fall/LateFall,0.999,,Spring,4/28/2017 9:00
C171191SWP,4/28/2017,112,302,Fall/LateFall,0.999,,Spring,4/28/2017 11:00
C171173SWP,4/28/2017,113,302,Fall/LateFall,1,,Spring,4/28/2017 7:00
C171179SWP,4/28/2017,113,302,Fall/LateFall,0.998,,Spring,4/28/2017 9:00
C171184SWP,4/28/2017,113,302,Fall/LateFall,1,,Spring,4/28/2017 9:00
C171188SWP,4/28/2017,113,302,Fall/LateFall,0.998,,Spring,4/28/2017 11:00
C171167SWP,4/28/2017,114,302,Fall/LateFall,1,,Spring,4/28/2017 5:00
C171175SWP,4/28/2017,115,302,Fall/LateFall,1,,Spring,4/28/2017 7:00
C171197SWP,4/28/2017,115,302,Fall/LateFall,1,,Spring,4/28/2017 11:00
C171160SWP,4/28/2017,117,302,Fall/LateFall,1,,Spring,4/28/2017 3:00
C171150SWP,4/28/2017,118,302,Fall/LateFall,1,,Spring,4/28/2017 1:00
C171163SWP,4/28/2017,118,302,Fall/LateFall,1,,Spring,4/28/2017 5:00
C171157SWP,4/28/2017,119,302,Fall/LateFall,1,,Spring,4/28/2017 3:00
C171151SWP,4/28/2017,121,302,Fall/LateFall,1,,Spring,4/28/2017 1:00
C171154SWP,4/28/2017,121,302,Fall/LateFall,0.998,,Spring,4/28/2017 1:00
C171166SWP,4/28/2017,121,302,Fall/LateFall,1,,Spring,4/28/2017 5:00
C171189SWP,4/28/2017,121,302,Fall/LateFall,1,,Spring,4/28/2017 11:00
C171155SWP,4/28/2017,123,302,Fall/LateFall,1,,Spring,4/28/2017 3:00
C171148SWP,4/28/2017,124,302,Fall/LateFall,0.997,,Spring,4/28/2017 1:00
C171153SWP,4/28/2017,127,302,Fall/LateFall,0.994,,Spring,4/28/2017 1:00
C171162SWP,4/28/2017,127,302,Fall/LateFall,0.998,,Spring,4/28/2017 3:00
C171149SWP,4/28/2017,132,302,Fall/LateFall,0.963,,Spring,4/28/2017 1:00
C171152SWP,4/28/2017,134,302,Fall/LateFall,0.995,,Spring,4/28/2017 1:00
C171156SWP,4/28/2017,141,302,Fall/LateFall,1,,Spring,4/28/2017 3:00
C171587SWP,4/28/2017,93,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171586SWP,4/28/2017,94,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171208SWP,4/28/2017,96,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171548SWP,4/28/2017,96,303,Fall/LateFall,1,,Spring,4/28/2017 15:00
C171597SWP,4/28/2017,96,303,Fall/LateFall,0.999,,Spring,4/28/2017 23:00
C171543SWP,4/28/2017,97,303,Fall/LateFall,0.98,,Spring,4/28/2017 15:00
C171574SWP,4/28/2017,97,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171585SWP,4/28/2017,97,303,Fall/LateFall,0.994,,Spring,4/28/2017 21:00
C171592SWP,4/28/2017,98,303,Fall/LateFall,1,,Spring,4/28/2017 23:00
C171563SWP,4/28/2017,99,303,Fall/LateFall,0.997,,Spring,4/28/2017 15:00
C171589SWP,4/28/2017,99,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171552SWP,4/28/2017,100,303,Fall/LateFall,0.992,,Spring,4/28/2017 15:00
C171580SWP,4/28/2017,100,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171591SWP,4/28/2017,101,303,Fall/LateFall,1,,Spring,4/28/2017 23:00
C171199SWP,4/28/2017,102,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171575SWP,4/28/2017,102,303,Fall/LateFall,0.932,,Spring,4/28/2017 19:00
C171588SWP,4/28/2017,102,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171542SWP,4/28/2017,104,303,Fall/LateFall,0.999,,Spring,4/28/2017 13:00
C171546SWP,4/28/2017,104,303,Fall/LateFall,0.992,,Spring,4/28/2017 15:00
C171581SWP,4/28/2017,104,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171569SWP,4/28/2017,105,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171540SWP,4/28/2017,106,303,Fall/LateFall,0.997,,Spring,4/28/2017 13:00
C171562SWP,4/28/2017,106,303,Fall/LateFall,0.974,,Spring,4/28/2017 15:00
C171567SWP,4/28/2017,106,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171578SWP,4/28/2017,106,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171200SWP,4/28/2017,107,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171553SWP,4/28/2017,107,303,Fall/LateFall,0.999,,Spring,4/28/2017 15:00
C171595SWP,4/28/2017,107,303,Fall/LateFall,0.999,,Spring,4/28/2017 23:00
C171556SWP,4/28/2017,108,303,Fall/LateFall,1,,Spring,4/28/2017 15:00
C171560SWP,4/28/2017,108,303,Fall/LateFall,0.999,,Spring,4/28/2017 15:00
C171583SWP,4/28/2017,108,303,Fall/LateFall,0.999,,Spring,4/28/2017 21:00
C171545SWP,4/28/2017,109,303,Fall/LateFall,1,,Spring,4/28/2017 15:00
C171554SWP,4/28/2017,109,303,Fall/LateFall,1,,Spring,4/28/2017 15:00
C171557SWP,4/28/2017,109,303,Fall/LateFall,0.999,,Spring,4/28/2017 15:00
C171211SWP,4/28/2017,110,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171559SWP,4/28/2017,110,303,Fall/LateFall,1,,Spring,4/28/2017 15:00
C171212SWP,4/28/2017,111,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171213SWP,4/28/2017,111,303,Fall/LateFall,0.961,,Spring,4/28/2017 13:00
C171573SWP,4/28/2017,111,303,Fall/LateFall,0.999,,Spring,4/28/2017 17:00
C171206SWP,4/28/2017,112,303,Fall/LateFall,0.999,,Spring,4/28/2017 13:00
C171214SWP,4/28/2017,112,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171549SWP,4/28/2017,112,303,Fall/LateFall,0.999,,Spring,4/28/2017 15:00
C171565SWP,4/28/2017,112,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171590SWP,4/28/2017,112,303,Fall/LateFall,0.999,,Spring,4/28/2017 23:00
C171209SWP,4/28/2017,113,303,Fall/LateFall,0.999,,Spring,4/28/2017 13:00
C171547SWP,4/28/2017,113,303,Fall/LateFall,0.998,,Spring,4/28/2017 15:00
C171551SWP,4/28/2017,113,303,Fall/LateFall,1,,Spring,4/28/2017 15:00
C171566SWP,4/28/2017,113,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171570SWP,4/28/2017,113,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171593SWP,4/28/2017,113,303,Fall/LateFall,1,,Spring,4/28/2017 23:00
C171203SWP,4/28/2017,114,303,Fall/LateFall,0.999,,Spring,4/28/2017 13:00
C171555SWP,4/28/2017,114,303,Fall/LateFall,0.999,,Spring,4/28/2017 15:00
C171541SWP,4/28/2017,115,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171550SWP,4/28/2017,115,303,Fall/LateFall,0.998,,Spring,4/28/2017 15:00
C171558SWP,4/28/2017,115,303,Fall/LateFall,1,,Spring,4/28/2017 15:00
C171568SWP,4/28/2017,115,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171577SWP,4/28/2017,115,303,Fall/LateFall,0.999,,Spring,4/28/2017 19:00
C171205SWP,4/28/2017,116,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171564SWP,4/28/2017,116,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171572SWP,4/28/2017,116,303,Fall/LateFall,1,,Spring,4/28/2017 17:00
C171582SWP,4/28/2017,116,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171207SWP,4/28/2017,119,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171571SWP,4/28/2017,122,303,Fall/LateFall,0.996,,Spring,4/28/2017 17:00
C171584SWP,4/28/2017,122,303,Fall/LateFall,1,,Spring,4/28/2017 21:00
C171594SWP,4/28/2017,123,303,Fall/LateFall,1,,Spring,4/28/2017 23:00
C171204SWP,4/28/2017,124,303,Fall/LateFall,0.998,,Spring,4/28/2017 13:00
C171561SWP,4/28/2017,124,303,Fall/LateFall,0.998,,Spring,4/28/2017 15:00
C171198SWP,4/28/2017,126,303,Fall/LateFall,1,,Spring,4/28/2017 13:00
C171576SWP,4/28/2017,126,303,Fall/LateFall,1,,Spring,4/28/2017 19:00
C171215SWP,4/28/2017,127,303,Fall/LateFall,0.998,,Spring,4/28/2017 13:00
C171596SWP,4/28/2017,128,303,Fall/LateFall,1,,Spring,4/28/2017 23:00
C171544SWP,4/28/2017,132,303,Fall/LateFall,0.999,,Spring,4/28/2017 15:00
C171646SWP,4/29/2017,79,303,Fall/LateFall,0.971,,Fall,4/29/2017 7:00
C171660SWP,4/29/2017,79,303,Fall/LateFall,0.999,,Fall,4/29/2017 9:00
C171645SWP,4/29/2017,83,303,Fall/LateFall,0.999,,Fall,4/29/2017 7:00
C171633SWP,4/29/2017,85,303,Fall/LateFall,0.999,,Fall,4/29/2017 7:00
C171622SWP,4/29/2017,89,303,Fall/LateFall,1,,Spring,4/29/2017 5:00
C171640SWP,4/29/2017,91,303,Fall/LateFall,1,,Spring,4/29/2017 7:00
C171644SWP,4/29/2017,93,303,Fall/LateFall,1,,Spring,4/29/2017 7:00
C171679SWP,4/29/2017,93,303,Fall/LateFall,0.981,,Spring,4/29/2017 9:00
C171598SWP,4/29/2017,95,303,Fall/LateFall,0.998,,Spring,4/29/2017 1:00
C171678SWP,4/29/2017,95,303,Fall/LateFall,0.991,,Spring,4/29/2017 9:00
C171696SWP,4/29/2017,96,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171627SWP,4/29/2017,97,303,Fall/LateFall,1,,Spring,4/29/2017 7:00
C171685SWP,4/29/2017,97,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171629SWP,4/29/2017,99,303,Fall/LateFall,0.999,,Spring,4/29/2017 7:00
C171635SWP,4/29/2017,99,303,Fall/LateFall,0.998,,Spring,4/29/2017 7:00
C171647SWP,4/29/2017,99,303,Fall/LateFall,1,,Spring,4/29/2017 7:00
C171652SWP,4/29/2017,99,303,Fall/LateFall,1,,Spring,4/29/2017 9:00
C171651SWP,4/29/2017,100,303,Fall/LateFall,1,,Spring,4/29/2017 8:00
C171705SWP,4/29/2017,100,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171605SWP,4/29/2017,101,303,Fall/LateFall,1,,Spring,4/29/2017 1:00
C171623SWP,4/29/2017,102,303,Fall/LateFall,1,,Spring,4/29/2017 5:00
C171686SWP,4/29/2017,102,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171691SWP,4/29/2017,102,303,Fall/LateFall,0.999,,Spring,4/29/2017 11:00
C171599SWP,4/29/2017,103,303,Fall/LateFall,1,,Spring,4/29/2017 1:00
C171610SWP,4/29/2017,104,303,Fall/LateFall,0.973,,Spring,4/29/2017 3:00
C171676SWP,4/29/2017,104,303,Fall/LateFall,1,,Spring,4/29/2017 9:00
C171695SWP,4/29/2017,104,303,Fall/LateFall,0.972,,Spring,4/29/2017 11:00
C171706SWP,4/29/2017,104,303,Fall/LateFall,0.996,,Spring,4/29/2017 11:00
C171602SWP,4/29/2017,105,303,Fall/LateFall,1,,Spring,4/29/2017 1:00
C171604SWP,4/29/2017,105,303,Fall/LateFall,0.996,,Spring,4/29/2017 1:00
C171612SWP,4/29/2017,105,303,Fall/LateFall,1,,Spring,4/29/2017 3:00
C171688SWP,4/29/2017,105,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171606SWP,4/29/2017,106,303,Fall/LateFall,1,,Spring,4/29/2017 1:00
C171619SWP,4/29/2017,106,303,Fall/LateFall,1,,Spring,4/29/2017 3:00
C171625SWP,4/29/2017,106,303,Fall/LateFall,0.998,,Spring,4/29/2017 5:00
C171636SWP,4/29/2017,106,303,Fall/LateFall,1,,Spring,4/29/2017 7:00
C171668SWP,4/29/2017,106,303,Fall/LateFall,1,,Spring,4/29/2017 9:00
C171680SWP,4/29/2017,106,303,Fall/LateFall,0.998,,Spring,4/29/2017 11:00
C171624SWP,4/29/2017,107,303,Fall/LateFall,1,,Spring,4/29/2017 5:00
C171637SWP,4/29/2017,107,303,Fall/LateFall,0.999,,Spring,4/29/2017 7:00
C171639SWP,4/29/2017,107,303,Fall/LateFall,0.998,,Spring,4/29/2017 7:00
C171643SWP,4/29/2017,107,303,Fall/LateFall,1,,Spring,4/29/2017 7:00
C171671SWP,4/29/2017,107,303,Fall/LateFall,0.994,,Spring,4/29/2017 9:00
C171677SWP,4/29/2017,107,303,Fall/LateFall,1,,Spring,4/29/2017 9:00
C171682SWP,4/29/2017,107,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171697SWP,4/29/2017,107,303,Fall/LateFall,0.999,,Spring,4/29/2017 11:00
C171611SWP,4/29/2017,108,303,Fall/LateFall,0.998,,Spring,4/29/2017 3:00
C171617SWP,4/29/2017,108,303,Fall/LateFall,0.999,,Spring,4/29/2017 3:00
C171626SWP,4/29/2017,108,303,Fall/LateFall,1,,Spring,4/29/2017 5:00
C171664SWP,4/29/2017,108,303,Fall/LateFall,1,,Spring,4/29/2017 9:00
C171687SWP,4/29/2017,108,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171689SWP,4/29/2017,108,303,Fall/LateFall,1,,Spring,4/29/2017 11:00
C171690SWP,4/29/2017,108,303,Fall/LateFall,0.999,,Spring,4/29/2017 11:00
